symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
GNAO1,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,2,0
GNAQ,13,13,12,6,12,9,10,12,8,20,8,4,7,20,13,8,20,11,4,7,20,10,17,13
GNAS,34,60,122,94,41,150,37,46,58,161,38,71,65,129,51,83,75,64,43,46,60,79,139,60
GNB1,62,60,55,63,73,48,37,45,42,63,43,63,67,95,49,62,88,94,87,76,59,39,51,110
GNB2,57,47,49,71,43,50,65,64,51,66,56,55,109,32,89,46,37,64,37,47,46,35,47,51
GNB3,3,2,2,1,1,2,1,2,1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0
GNB4,9,9,5,6,0,15,0,3,5,1,7,3,0,4,0,12,16,15,7,0,0,21,17,0
GNB5,3,1,2,2,3,3,2,4,7,2,2,1,1,1,2,4,5,2,4,1,4,1,1,1
GNG10,13,20,13,26,9,12,9,13,20,18,9,9,12,18,11,14,20,9,12,3,5,17,13,29
GNG11,28,0,12,15,0,15,4,16,18,4,0,78,1,3,0,66,42,34,7,0,0,96,15,0
GNG13,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
GNG4,5,1,8,1,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,32,0,0,0,7
GNG5,51,58,40,81,81,29,57,64,40,62,42,75,114,46,94,58,28,86,62,73,32,37,41,36
GNG7,1,1,1,0,6,3,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,0,4,1
GNG8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNGT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GPR161,4,1,4,3,3,7,3,3,0,1,0,0,1,5,3,3,7,22,4,0,1,1,1,0
GRB10,5,4,3,3,8,9,6,8,1,0,9,1,7,5,5,15,2,6,18,5,8,7,9,4
GRB2,31,33,29,31,42,25,21,16,28,30,25,28,27,32,27,21,26,35,29,37,24,36,27,23
GREM1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,1
GRIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
GRIA4,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GRIN1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
GRIN2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRIN2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2D,0,2,0,0,8,0,4,1,0,0,0,3,5,0,12,1,1,0,0,0,12,0,0,0
GRIN3A,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRIN3B,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRK4,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,1,0
GRK5,1,0,5,0,1,2,0,1,0,2,0,0,1,0,0,1,0,3,1,1,3,0,2,0
GRK6,7,16,8,14,11,14,14,21,14,11,11,13,12,9,9,6,11,18,13,8,16,10,12,21
GRK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSDMD,13,0,11,9,11,12,8,29,0,16,0,2,0,9,10,10,12,10,7,4,14,15,4,0
GSK3A,13,18,15,14,11,13,10,11,9,19,15,10,20,8,15,12,12,10,7,13,15,10,12,24
GSK3B,10,10,22,25,15,17,8,14,6,11,8,10,6,24,14,13,12,12,10,10,12,13,15,14
GTF2I,10,11,8,10,6,6,11,8,3,7,6,5,2,4,7,6,7,5,4,11,14,6,6,12
GTF2IRD1,4,3,4,8,6,2,11,8,6,7,10,1,2,7,10,2,8,4,4,23,32,6,3,3
GTSE1,18,21,14,20,4,21,19,9,11,22,7,18,7,8,4,7,18,25,7,4,3,12,15,18
GYS1,13,25,24,9,9,31,15,10,12,30,13,10,15,9,18,20,13,13,2,4,11,13,32,23
HBEGF,2,0,2,13,5,6,5,1,1,6,11,2,3,2,1,0,2,3,9,8,3,0,4,6
HCAR1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0,6,0,9,7,0,1
HCK,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HDAC1,44,117,62,50,50,57,68,46,21,61,41,55,58,37,32,41,56,73,51,37,40,47,57,69
HDAC2,12,8,11,9,11,8,13,14,9,5,9,10,13,15,5,9,13,8,12,14,6,5,11,13
HDAC3,14,16,17,18,14,16,22,14,14,12,11,13,18,9,15,10,18,19,13,13,17,18,13,13
HDAC4,4,1,1,1,3,2,1,4,4,0,4,1,1,0,1,1,3,5,1,23,3,0,1,2
HDAC5,3,8,8,1,6,4,4,1,0,3,1,3,4,4,4,4,2,5,3,1,9,13,4,8
HES1,6,6,8,9,16,10,19,4,0,7,13,10,54,12,1,8,12,8,11,9,58,12,26,2
HES5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEY1,22,4,3,0,1,10,1,0,0,0,4,0,1,1,11,1,1,33,0,1,0,0,14,0
HEY2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,3,2,0
HEYL,0,4,0,3,4,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,3,0,0,0
HHAT,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,3,4,0,1,2,0,0
HHATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIF1A,112,34,58,92,41,103,18,44,25,39,99,48,14,60,17,60,217,52,279,26,22,22,86,28
HK1,40,23,35,30,14,43,9,128,31,36,57,9,23,13,32,41,31,49,16,18,15,55,38,29
HKDC1,0,0,2,0,2,1,4,26,1,1,79,0,0,8,0,1,52,0,3,33,30,0,2,0
HMGCR,14,24,26,19,16,25,29,7,17,31,10,11,10,26,8,8,27,49,13,10,20,15,14,23
HMGCS1,17,21,12,37,10,15,34,6,20,41,11,15,21,76,6,9,36,74,35,8,14,33,7,87
HMOX1,3,5,6,17,7,5,2,25,14,25,16,39,0,0,12,16,28,12,6,0,1,3,7,0
HNF4A,0,0,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,0,0,12,7,0,0,0
HOMER1,2,5,4,5,7,3,5,3,1,3,4,4,0,6,4,1,4,1,1,8,5,3,3,0
HOMER2,0,2,1,3,0,1,0,2,1,2,2,0,0,1,0,2,4,2,0,3,1,1,1,16
HOMER3,8,3,13,5,12,13,4,15,2,13,2,4,3,13,18,14,11,7,9,7,4,3,6,2
HRAS,16,14,15,11,13,22,21,11,15,19,13,14,14,13,5,15,28,25,12,14,8,24,17,18
HRH1,1,0,1,1,2,1,1,17,1,1,1,1,0,3,5,8,4,0,3,1,2,0,0,0
HRH2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0
HSP90AA1,1104,358,497,822,380,576,284,335,1276,255,405,389,367,733,370,176,494,337,354,180,298,522,493,207
HSP90AB1,1150,1121,951,1333,610,1058,800,626,1488,482,627,1565,481,666,610,436,625,1070,442,390,474,710,665,859
HSP90B1,352,310,270,263,339,637,248,173,272,242,265,265,423,305,137,456,294,285,284,161,139,232,706,431
HSPA1A,76,0,20,51,0,8,0,54,58,56,7,31,57,31,1,13,35,31,19,5,1,31,17,2
HSPA1B,33,25,17,39,26,15,25,39,41,39,21,17,37,22,34,11,30,36,13,5,25,16,16,13
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
HSPA2,1,0,1,10,0,6,0,3,1,36,0,4,2,4,0,2,23,0,1,2,0,1,21,0
HSPA6,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
HSPA8,875,533,647,505,359,539,589,540,681,236,315,433,425,362,394,267,413,456,442,266,359,609,456,524
HTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1B,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0
HTR1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HTR7,4,0,9,0,6,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0
ICAM1,15,0,11,84,3,31,0,29,0,3,1,45,1,2,21,34,0,28,18,0,2,0,77,1
ID1,29,22,60,73,183,36,52,5,61,114,143,74,16,255,2,18,297,11,109,26,459,27,116,32
ID2,2,17,4,23,33,9,68,1,30,7,14,52,25,111,0,8,24,20,7,9,124,6,15,33
ID4,1,55,1,11,0,4,0,0,0,7,3,4,0,44,0,0,64,12,0,0,42,1,16,35
IFIH1,1,3,0,4,3,1,4,7,0,18,2,1,0,1,1,10,1,4,8,3,39,2,1,4
IFNAR1,10,5,9,15,8,9,8,11,5,10,6,7,8,19,11,12,8,8,18,10,10,13,10,25
IFNAR2,6,4,2,3,5,2,4,4,2,1,1,4,6,3,9,2,4,3,4,4,7,0,5,3
IFNGR1,10,2,7,35,22,9,35,33,9,13,29,19,9,18,10,27,32,13,34,14,21,5,9,16
IFNGR2,37,20,25,26,22,32,11,36,9,16,13,32,23,21,30,20,12,27,27,24,17,10,37,27
IGF1R,8,0,16,2,2,8,7,9,6,2,10,15,9,0,6,2,5,7,2,7,15,11,7,35
IGF2,0,0,0,0,3,0,0,0,0,0,0,14,102,0,0,0,0,0,3,1,0,0,0,0
IGFBP3,30,0,17,8,0,73,2,60,21,206,17,0,0,118,0,7,214,6,125,4,50,0,99,30
IHH,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13
IKBKB,5,3,4,2,4,3,5,3,4,1,7,4,7,5,10,5,5,5,6,7,7,10,4,9
IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RB,8,4,5,16,5,8,9,12,5,8,6,2,9,18,8,12,7,11,15,8,12,7,6,5
IL11,2,1,3,1,1,2,0,0,0,1,0,0,0,0,12,1,0,0,0,1,1,0,0,0
IL11RA,1,3,1,0,3,3,4,1,1,2,0,2,0,1,0,1,2,1,1,3,1,2,2,1
IL12A,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0
IL12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL15,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
IL15RA,0,3,0,4,2,0,3,4,1,1,4,0,0,0,2,4,3,0,2,1,9,1,0,0
IL17B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IL17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
IL17RA,3,3,2,9,4,2,3,4,2,2,2,1,1,1,5,2,4,5,3,2,5,4,2,1
IL17RB,1,1,1,4,5,0,17,1,1,1,2,1,2,3,5,0,1,0,3,17,2,15,0,7
IL17RC,4,3,6,6,2,8,3,7,3,7,2,1,2,3,3,8,3,5,6,2,3,19,3,13
IL1R1,0,0,0,13,3,1,0,4,3,7,1,1,6,34,0,13,17,0,2,0,1,5,2,5
IL1RAP,4,0,2,0,0,30,0,1,1,4,0,1,1,2,0,3,1,15,1,0,0,1,50,0
IL20RA,0,0,0,4,0,0,9,0,0,0,4,0,0,0,1,0,0,0,0,9,14,4,0,2
IL20RB,0,0,0,0,10,0,0,2,0,39,9,1,37,0,0,26,3,0,1,22,1,0,1,0
IL22RA1,0,0,1,2,0,0,6,0,3,1,1,0,0,0,0,1,0,1,2,0,13,0,0,0
IL27RA,9,6,11,13,17,5,4,14,3,11,1,8,1,3,21,3,1,2,4,8,3,6,11,0
IL2RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4R,3,2,2,6,6,2,7,22,1,7,11,5,4,0,6,8,10,1,4,3,10,3,2,0
IL6R,1,0,4,0,2,5,0,4,1,2,1,1,2,1,1,0,2,23,4,4,3,1,4,1
IL6ST,21,7,18,14,10,25,8,31,7,15,6,36,22,12,11,35,19,16,43,4,7,30,15,9
ILK,4,8,5,2,15,5,3,4,3,2,4,3,2,3,17,10,7,5,6,28,18,7,2,3
INHBB,0,0,0,21,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,65,1,39,0,3
INS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSR,0,4,2,1,6,1,8,2,0,0,1,1,3,1,7,0,1,1,1,2,5,0,2,1
INVS,3,4,3,2,4,4,3,2,4,3,2,2,1,3,6,4,6,3,2,3,3,1,3,3
IQCE,3,6,3,1,3,1,5,14,3,8,6,4,1,3,2,4,2,2,7,5,8,16,3,2
IRAK2,1,1,1,3,1,1,1,30,1,1,6,3,0,0,3,8,2,0,12,4,7,0,0,1
IRAK3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0
IRAK4,3,0,2,3,2,1,5,1,2,2,2,2,3,4,6,2,2,2,3,5,2,4,2,2
IRF1,1,17,1,6,2,0,3,4,0,5,2,4,2,1,1,15,4,1,6,6,10,0,0,1
IRF3,9,23,13,10,18,11,14,10,11,26,14,12,27,7,15,15,16,8,21,16,23,13,17,9
IRF5,0,0,0,7,3,0,3,2,0,1,2,1,0,0,8,0,1,0,0,3,1,2,0,1
IRF7,1,0,1,16,5,1,1,2,0,0,2,2,2,2,1,3,3,3,6,4,58,1,1,5
IRS1,3,2,2,1,24,4,12,22,4,1,0,5,7,2,2,10,2,2,8,3,80,3,3,2
IRS2,23,0,19,1,3,14,3,1,8,1,5,0,0,11,5,0,1,8,5,17,3,0,5,13
ITCH,8,9,17,11,18,12,10,16,8,30,12,17,8,22,24,19,21,12,12,18,23,13,12,17
ITGA1,11,6,6,0,0,4,0,0,0,5,0,0,1,0,0,7,2,2,4,0,0,0,0,1
ITGA11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,17,0,0,0,0,0
ITGA2,8,0,10,19,25,10,8,13,1,8,15,28,6,2,3,6,1,1,86,5,27,5,5,0
ITGA3,37,0,34,156,98,51,7,36,1,67,44,8,17,35,9,67,124,24,283,5,97,6,9,3
ITGA4,7,0,6,0,0,29,0,1,0,25,0,0,0,0,0,20,1,0,0,0,0,0,24,0
ITGA5,14,20,25,3,10,45,0,15,5,7,5,9,5,6,24,43,7,1,29,4,0,1,36,0
ITGA6,75,2,66,10,30,138,53,11,27,134,16,18,13,8,4,22,37,49,94,95,29,4,86,22
ITGA7,3,1,1,5,2,0,1,1,0,0,0,0,1,1,4,9,1,6,0,11,4,0,0,0
ITGA9,0,0,3,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ITGAV,24,105,12,27,15,29,8,33,12,41,8,31,12,45,7,47,53,11,55,4,16,10,18,10
ITGB1,194,176,82,326,195,177,43,113,90,273,282,159,122,159,395,485,367,141,423,93,73,44,64,48
ITGB2,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0,0,0
ITGB3,23,0,59,0,0,58,0,0,0,0,0,0,0,2,0,7,9,8,3,0,0,0,54,0
ITGB4,1,0,1,66,60,0,45,5,1,29,76,0,4,5,0,0,42,0,31,91,271,27,0,0
ITGB5,42,6,34,63,17,68,9,7,25,21,9,9,25,67,11,81,34,40,46,27,41,29,62,14
ITGB8,9,0,6,12,0,9,1,3,1,9,0,0,1,55,0,0,3,4,5,0,3,0,17,0
ITPR1,1,1,1,7,1,6,0,4,2,0,3,3,4,0,2,3,0,2,2,0,0,2,1,12
ITPR2,6,0,4,0,1,3,3,1,1,4,0,8,0,4,3,2,3,4,1,4,1,3,4,1
ITPR3,24,3,18,26,38,26,26,34,16,12,26,10,17,8,158,19,39,34,21,46,39,12,23,15
JAG1,6,5,4,0,16,1,15,1,1,3,7,6,26,30,2,3,19,10,20,30,2,0,7,7
JAG2,0,7,0,9,10,0,9,2,5,11,17,7,0,3,16,0,14,0,2,19,14,10,0,10
JAK1,9,3,14,24,31,11,14,23,12,34,10,37,15,29,29,20,46,23,33,33,13,56,16,6
JAK2,1,1,1,0,3,1,3,5,1,2,1,0,0,1,2,2,1,1,8,1,2,1,3,0
JAK3,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0
JMJD7-PLA2G4B,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,1,3,3,0,1
JUN,8,0,8,31,21,31,23,47,9,27,15,30,22,32,204,56,121,7,47,81,14,11,25,21
JUND,9,31,15,12,108,18,20,25,16,38,6,15,15,12,38,24,36,14,18,53,54,18,14,26
KAT2A,21,25,17,6,14,23,19,13,19,23,19,26,21,12,18,15,17,12,18,18,34,22,33,16
KCNJ12,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KCNJ18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
KCNJ3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
KCNJ4,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
KCNJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KCNJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNMA1,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,7,0,0,2,0,0,4,1,1
KCNMB3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
KCNMB4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,0,0
KDR,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KIDINS220,6,6,6,8,6,7,6,10,7,6,6,7,6,9,7,8,7,8,9,9,8,5,7,10
KIF3A,3,3,6,6,5,4,4,1,4,4,2,4,2,6,7,3,8,4,4,4,9,6,5,6
KIF7,3,4,5,7,0,5,3,1,1,6,0,2,1,2,10,7,5,3,6,1,11,1,4,7
KIT,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0
KITLG,2,2,0,5,247,3,23,1,5,9,4,1,20,0,0,3,2,2,18,0,5,11,2,3
KLF2,0,1,0,0,15,3,2,1,6,0,2,1,1,0,15,1,2,1,1,1,8,0,1,0
KLF4,1,0,5,3,20,6,17,11,16,6,13,3,15,3,2,12,3,2,9,10,20,1,6,2
KRAS,7,11,8,5,14,7,13,8,5,6,6,18,13,33,11,4,18,6,4,22,12,6,5,17
KRIT1,10,7,9,9,8,8,10,8,7,10,10,11,8,7,10,9,3,7,5,8,6,7,10,9
KRT15,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,1,2,5,19,0,0
KRT16,0,0,0,1,0,0,0,0,0,38,8,0,0,1,0,0,1,1,0,1,13,0,0,0
KRT18,27,1,51,353,201,7,429,38,184,642,236,605,329,277,32,12,42,2,45,478,607,535,16,52
KRT19,0,0,0,142,204,0,161,0,348,584,365,2,233,143,0,1,232,0,195,290,561,1634,0,27
KRT24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT9,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSR1,0,1,0,1,2,0,1,1,0,1,3,0,1,2,1,0,2,0,1,0,2,0,0,0
KSR2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LAMA1,19,5,0,4,0,9,0,10,20,0,0,6,0,4,8,0,0,18,0,0,0,0,5,0
LAMA2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
LAMA3,1,0,0,154,0,0,4,1,0,15,8,0,8,28,0,1,35,0,18,6,7,3,0,17
LAMA4,29,0,29,0,0,35,1,9,0,2,0,0,0,0,0,12,0,6,4,0,0,0,90,0
LAMA5,5,8,3,31,28,2,11,31,24,74,45,5,29,66,6,40,24,0,26,17,133,44,2,9
LAMB1,103,0,96,41,17,103,18,35,37,71,31,30,90,29,41,98,24,26,35,15,12,12,149,54
LAMB2,19,41,24,16,25,45,15,34,14,35,24,10,8,27,21,75,26,32,25,11,24,80,13,6
LAMB3,11,0,4,13,20,4,23,9,4,50,178,0,19,13,373,11,71,5,157,44,96,1,9,0
LAMC1,129,63,72,14,17,162,12,61,118,64,37,21,49,58,23,105,165,68,66,10,25,15,122,71
LAMC2,0,0,0,24,15,0,4,3,0,39,30,1,44,14,0,1,42,0,48,10,15,1,0,0
LAMC3,0,0,0,0,3,0,0,1,6,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0
LAMTOR2,28,26,27,5,12,24,20,18,30,14,34,39,24,26,15,24,14,25,29,11,14,33,25,13
LAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LATS1,6,3,5,3,5,3,5,8,2,5,4,12,3,5,6,5,6,2,4,5,4,4,3,6
LATS2,11,14,5,4,4,10,3,5,5,7,3,20,8,2,7,5,6,7,2,2,3,5,2,4
LCK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0
LCN2,0,0,0,78,27,0,3,11,0,20,37,0,0,2,0,0,4,0,4,0,325,0,0,0
LDHA,357,225,229,138,58,447,129,125,325,175,239,241,38,124,42,214,484,334,236,81,36,77,376,75
LDHAL6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHB,372,399,394,156,191,365,478,401,418,147,386,520,299,377,290,172,119,335,202,311,136,0,516,350
LDHC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEF1,26,0,9,0,0,13,5,1,0,0,0,0,0,0,10,3,0,20,0,0,92,0,23,24
LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPR,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,3,0,6,1,0,1,0,0
LFNG,2,0,2,1,1,2,2,2,0,8,1,1,2,13,0,7,3,0,8,7,8,2,0,1
LGR4,2,24,2,3,1,5,16,4,11,12,13,1,48,49,0,2,15,1,7,1,3,5,4,23
LGR5,0,1,0,0,0,0,97,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0
LGR6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,21,11,0,0,0
LHB,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0
LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIF,12,4,12,12,49,22,8,38,26,2,30,44,0,13,51,7,24,10,32,23,86,0,47,0
LIFR,0,0,2,1,4,4,0,2,6,1,1,6,3,2,0,0,3,0,4,0,0,0,3,9
LILRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMD1,2,4,1,1,5,4,5,5,4,5,4,2,0,2,6,13,1,5,3,6,2,3,3,5
LLGL1,9,11,10,3,9,10,6,8,4,5,7,7,4,10,11,8,6,7,4,3,6,4,6,6
LLGL2,0,1,0,11,20,0,13,1,2,13,18,1,10,8,3,0,10,0,2,16,29,25,0,4
LPAR1,2,0,0,3,4,8,0,7,0,5,4,1,0,1,0,33,4,0,8,1,0,4,2,1
LPAR2,0,0,2,8,6,3,4,8,0,7,6,1,5,5,2,2,6,1,6,3,3,6,2,1
LPAR3,5,1,7,7,16,6,0,3,0,0,0,2,0,7,0,0,1,10,1,0,0,0,0,0
LPAR5,0,0,0,2,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,2,6,0,0,0
LPIN1,2,5,5,2,1,6,3,5,5,2,3,2,1,6,12,8,3,14,4,1,2,1,3,5
LPIN2,4,6,6,4,4,4,6,5,3,6,4,8,8,10,11,5,12,3,7,14,39,0,3,10
LRP2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LRP5,11,14,10,14,16,7,14,10,15,24,20,5,41,11,14,1,10,12,59,55,45,16,10,11
LRP6,11,8,11,6,7,8,12,11,2,5,3,10,6,13,7,5,5,5,4,15,6,2,8,7
LSP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTB4R2,2,1,2,1,3,2,2,1,1,1,3,3,0,2,2,1,0,2,1,4,5,3,2,1
LTBP1,5,1,0,3,1,4,4,5,0,5,6,1,8,28,9,57,8,0,52,0,3,16,7,4
