symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
ABCC6P1,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,0,0,1,-1,0,-1,0,0,0,0,-1,1,1
ABCC6P2,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,0,0,1,-1,0,-1,0,0,0,0,-1,1,1
ABCC8,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-2,0,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
ABCC9,0,1,2,0,1,-1,1,0,0,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,0,1,0,0,-1,1,1,0,0,0,1,1,-1,-1,0,2,1,0,2,1,1
ABCC10,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,1,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
ABCC11,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,1,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1,1
ABCC12,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,1,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1,1
ABCC13,1,-1,0,0,0,1,-1,0,0,1,-1,0,-1,0,-1,1,-1,-1,1,-1,0,1,2,1,2,-1,1,1,1,-1,-1,0,-1,1,1,0,0,1,0,1,-1,-2
ABCD2,-1,1,2,-1,1,1,-1,0,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,1,1,-1,1,1,1,0,1,0,0,1,1,-1,0,0,1,0,1,1,1
ABCD3,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,1,1,0,-1,1,0,2,2,1,-1,1,0,1,1,0,-1,1,1,0,0,-1,1,1,-1,0
ABCD4,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
ABCE1,0,-1,0,-1,0,1,1,0,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
ABCF1,-1,-1,-1,1,-1,0,-1,-1,0,0,-1,1,-1,1,-1,1,0,1,1,0,-1,1,1,1,1,0,1,1,0,1,0,-1,-1,0,0,1,0,0,-1,-1,-1,-1
ABCF2,1,0,1,0,1,0,0,0,2,0,2,1,1,1,1,-1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1,1
ABCF3,-1,-1,0,0,1,1,-1,0,0,-1,1,1,-1,0,0,0,0,0,-1,1,-1,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,-1,2,1,-1,1,1
ABCG1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1,1
ABCG2,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
ABCG4,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,1,-1,0,-1,2,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1
ABCG5,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,-1
ABCG8,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,-1
ABHD1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,-1,1,-1
ABHD2,0,1,0,-1,0,0,1,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,2,0,0,-1,0,0,-1,1,1,0,-1
ABHD3,-1,-1,0,0,-1,1,0,0,0,-1,0,1,-1,0,2,0,0,0,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
ABHD4,-1,0,0,-1,-1,-1,-1,0,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,-1
ABHD5,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,1
ABHD6,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,-1,0,1,1,0,-1,0,-1,1,0,1,-1,0,0,0,-1,0,-2,-1,1
ABHD8,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
ABHD10,0,0,0,0,1,-1,-1,1,0,0,0,1,-1,-1,0,0,0,-1,0,1,0,0,1,1,1,1,0,-1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
ABHD11,1,0,1,-1,0,0,1,0,2,-1,1,1,1,1,0,0,0,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,0,1,1
ABHD11-AS1,1,0,1,-1,0,0,1,0,2,-1,1,1,1,1,0,0,0,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,0,1,1
ABHD12,1,1,0,1,-1,-1,0,0,0,1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1,1,0,0,1,0,1,-1,1,1,0,1,0,1,0,-1,1,1,1
ABHD12B,-1,0,0,-1,-1,2,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
ABHD13,0,-1,0,1,1,-1,0,1,0,-1,-1,-1,-1,-1,0,1,1,-1,1,-1,0,-1,0,1,1,-1,-1,0,0,1,-1,-1,1,-1,1,0,1,-1,-1,2,-1,0
ABHD14A,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
ABHD14A-ACY1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
ABHD14B,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
ABHD15,1,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1
ABHD16A,-1,-1,-1,1,-1,0,-2,-2,0,0,-1,1,-1,1,-1,1,-1,1,1,0,-1,1,-1,1,1,0,1,1,0,1,0,-1,-1,0,0,1,0,0,-1,-1,-1,-2
ABHD16B,0,-1,0,1,1,-1,1,-1,0,-1,1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,1,1,1,1,0,1,1
ABHD17A,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
ABHD17B,1,0,0,1,0,1,-1,0,0,-1,0,-1,0,-1,0,1,-1,0,0,0,1,0,-1,-1,1,0,-2,0,0,1,0,0,1,1,1,0,0,-1,1,-1,-1,0
ABHD17C,0,1,0,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,0,0,-1,0,0,0,1,2,-1,-1
ABHD18,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
ABI1,1,0,0,0,0,-1,1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1
ABI2,1,0,1,-1,0,-1,0,0,0,1,0,1,0,-1,0,1,0,0,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,2,1,-1
ABI3,1,1,1,-1,0,0,-1,1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,-2,0,-1
ABI3BP,0,0,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,0,0,0,1,0,0,1,1,-1,1,0,-1,0,1,1,0,1,0,1,0,0,1,0,1,-1,1
ABL1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
ABL2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
ABLIM1,-1,0,1,-2,0,0,1,2,0,-1,0,-1,0,-1,0,-1,-1,0,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
ABLIM2,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1
ABLIM3,1,0,0,1,1,-1,0,-1,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,2,1,2,0,1,1,1,1,1,-1,0,0,1,0,1,1,-1,-1,-1
ABO,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1,-1
ABR,1,1,1,1,-1,0,-1,-1,-2,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,-1,0,-1,-1,0,1,-1,1,0,0,-1
ABRA,1,1,0,1,1,1,1,2,0,1,1,2,1,0,2,2,2,1,-1,1,0,0,0,2,1,1,1,-1,0,1,1,1,1,1,0,0,1,2,0,2,1,2
ABRACL,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
ABRAXAS1,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
ABRAXAS2,-1,0,1,-2,0,0,0,1,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,1,-1,-1,-1
ABT1,-1,-1,0,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,-1,0
ABTB1,-1,-1,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
ABTB2,1,0,0,-1,0,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,0,1,-1,-1,1,1,-1,-1,1,-1,1,0,0,0,-1,0,0,-1,0,1,1,1,-1,-1,1
ACAA1,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,1
ACAA2,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1
ACACA,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,-1,0,0,1,1,0,0,-1
ACACB,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
ACAD8,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-2,0,0,0,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,1
ACAD9,-1,-1,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,2,1
ACAD10,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
ACAD11,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,-1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,0,0,0,1,2,1
ACADL,0,0,1,-1,0,-1,1,0,0,1,0,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1,0,1,1,0,1,0,1,0,0,-1,0,1,-1,0,1,1,0
ACADM,0,-1,0,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,1,1,0,0,1,0,1,1,1,-1,1,0,1,1,1,-1,-1,1,0,0,-1,1,1,-1,0
ACADS,-1,0,1,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,1,-1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
ACADSB,-1,0,1,-2,0,0,0,2,0,-1,0,-1,0,-1,0,-1,0,0,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1
ACADVL,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
ACAN,0,1,0,-1,0,0,1,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,2,0,0,-1,0,0,-1,1,2,0,-1
ACAP1,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
ACAP2,-1,-1,0,0,1,0,-1,0,0,0,1,1,-1,0,0,0,1,0,-1,1,-1,1,1,1,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,1,1,1
ACAP3,-1,-1,-1,1,-1,-1,-1,-1,2,-1,0,1,0,1,-1,-1,-1,-1,-1,1,-1,1,2,-1,-1,1,1,1,0,1,-1,2,-1,0,0,0,-1,-1,0,0,0,-1
ACAT1,-1,-1,0,0,-1,1,2,0,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,0,1,1,1,2,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,-1,1
ACAT2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
ACBD3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,-1,1,-1
ACBD4,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,2,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
ACBD5,1,0,0,0,0,-1,1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,1,0,1,-1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1
ACBD6,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
ACBD7,-1,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,1,-1,-1,-1,-2,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1,-1
ACCS,1,0,0,-1,0,-1,0,0,0,1,-1,-1,-1,0,0,1,-1,0,2,-1,-1,1,1,-1,-1,1,-1,2,-1,0,0,1,0,0,-1,0,1,1,1,-1,-1,1
ACCSL,1,0,0,-1,0,-1,0,0,0,1,-1,-1,-1,0,0,1,-1,0,2,-1,-1,1,1,-1,-1,1,-1,2,-1,0,0,1,0,0,-1,0,1,1,1,-1,-1,1
ACD,1,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,2,-1,0,2,0,-1,-1,-1,1
ACE,1,1,1,-1,2,0,1,2,0,1,1,-1,0,0,0,1,1,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1
ACER1,0,-1,-1,-1,1,0,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
ACER2,1,0,-2,2,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,-1,-2,-1,-1,0,0,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,1,-2,-1,-1,1,-1,-1,0
ACER3,-1,0,0,0,0,0,2,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,-1,1,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1
ACHE,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,-1,1,1
ACIN1,-1,0,0,-1,-1,-1,-1,0,0,0,1,-1,0,0,0,0,-1,0,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,-1
ACKR1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,-1,0,-1
ACKR2,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,1,1,0,-1,-1,1
ACKR3,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,-1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
ACKR4,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,-1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,0,0,0,1,2,1
ACLY,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-2,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
ACMSD,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,1,1,-1
ACO1,0,0,0,2,-1,-1,-1,-1,0,0,0,-1,0,-1,0,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1
ACO2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,0,-2
ACOT1,-1,0,-2,-1,-1,1,0,0,-2,0,-2,-1,0,-2,0,-2,-2,0,2,0,-2,-2,1,0,-2,1,-1,-2,-1,0,0,-1,-1,2,-2,-2,0,1,0,-1,0,-1
ACOT2,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,2,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0,-1
ACOT4,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0,-1
ACOT6,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0,-1
ACOT7,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,1,1,1,0,1,0,2,-1,0,0,0,-1,-1,0,0,0,-1
ACOT8,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1,1
ACOT11,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,0,-1,1,0,0,1,0,1,1,0,1,-1,1,-1,0,0,0,-1,-1,1,-1,0,-1
ACOT12,1,1,0,1,1,0,-1,0,0,1,0,-1,0,0,0,1,1,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,1,1,1,0,0,0
ACOT13,-1,-1,0,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,2,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,-1,0
ACOX1,1,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,1,0,-1,0,1,1,1,-1,0,-1
ACOX2,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,-1,0,1,1,0,-1,0,-1,1,0,1,-1,0,0,0,-1,0,-1,-1,1
ACOX3,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1
ACOXL,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,-1,-1,1,-1,-1,-1,0,1,-1,0,0,1,-1
ACP1,1,1,1,-1,0,1,-1,0,0,1,0,1,0,0,0,0,0,-1,1,1,1,1,0,-1,-1,0,0,-1,0,1,0,1,1,-1,-1,0,0,-1,0,1,1,0
ACP2,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,1,1,0,1,-1,-1,1,1,-1,-1,1,1,1,0,-1,-1,-1,0,0,-1,0,1,1,1,-1,-1,1
ACP4,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,2,-1,1,0,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
ACP5,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,0,-1,-1,-1,0,-1
ACP6,-1,0,1,1,1,1,2,0,0,0,-2,0,1,0,0,0,2,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,-1
ACPP,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,0,0,0,1,2,1
ACR,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,0,-1
ACRBP,-1,0,1,0,1,-1,0,0,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0,1
ACRV1,-1,-1,0,0,-1,0,-1,0,0,1,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,1
ACSBG1,0,1,0,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,0,-1,0,0,-1,1,-1,-1,-1
ACSBG2,0,-1,-1,-1,1,0,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
ACSF2,1,1,1,-1,0,0,-1,1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0,-1
ACSF3,0,-1,1,-1,1,-1,1,1,0,0,0,1,0,0,0,-1,1,-1,1,0,0,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,0,-1,-2,-1,1,-1,-1,-1,1
ACSL1,-1,-1,0,-1,0,-2,0,-2,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,-1,-1
ACSL3,-1,0,1,-1,0,-1,0,0,0,1,0,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,-1,0,1,0,0,-1,0,0,-1,0,1,1,-1
