symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
BMP7,0,0,1,1,-1,2,0,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
BMP8A,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
BMP8B,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
BMP10,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,1
BMPER,1,0,0,2,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,0
BMPR1A,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,-1,-1,-1,0,-1,1,0,1,-1,0
BMPR1B,0,0,-1,-1,1,-1,0,-1,0,0,-2,0,-1,1,-2,-1,0,-1,0,0,0,-1,-1,0
BMPR2,0,0,-1,-1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,-1,1,0
BMS1,0,0,-1,2,0,-1,0,1,1,-1,0,0,-1,1,1,-1,0,0,1,1,0,1,-1,0
BMS1P1,0,0,-1,1,-1,-1,0,1,1,-1,0,0,0,1,2,-1,0,0,1,1,0,1,-1,0
BMS1P4,-1,0,-1,1,0,-1,0,1,1,0,0,0,-1,0,-1,-1,0,0,-1,1,0,1,-1,0
BMT2,1,-1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,-1,0,-1,1,0,-1,2,1
BNC1,0,0,0,1,0,1,1,-2,1,0,1,0,0,-1,0,1,0,1,1,0,0,0,0,1
BNC2,0,0,1,-1,0,-1,0,-1,0,0,-1,-1,-1,1,-2,-1,-1,-1,-1,-1,0,-1,-1,1
BNIP1,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,0,-1,-1
BNIP2,0,0,1,-1,-1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1
BNIP3,-1,0,-1,1,-2,-1,0,1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
BNIP3L,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-2
BNIPL,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-1,2,1,1,0,0,1,0,1
BOC,0,0,1,2,0,1,0,1,0,0,0,1,1,1,-1,1,0,1,1,0,0,1,1,0
BOD1,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,0,-1,0
BOD1L1,0,0,0,-1,0,-1,0,1,-2,-1,0,1,-1,0,0,-1,0,-1,1,-1,0,-1,0,0
BOD1L2,0,0,-1,-1,2,-1,0,-1,0,-1,-1,-1,-1,1,0,-1,0,-1,1,-2,-1,-1,-1,0
BOK,0,0,-1,-1,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,1,0,0,-1,1,0
BOK-AS1,0,0,-1,-1,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,1,0,0,-1,1,0
BOLA1,1,1,1,1,0,0,0,1,1,0,1,1,0,-1,0,-1,0,1,1,0,0,1,0,0
BOLA2,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,0,-1,1,0,0,0,-1,-1
BOLA2B,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,0,-1,1,0,0,0,-1,-1
BOLA3,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
BOLA3-AS1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
BOLL,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,1,1,0,-1,1,0
BOP1,1,0,-1,2,1,0,0,1,-1,1,0,2,1,0,2,0,0,0,0,-1,0,1,0,1
BORA,2,0,1,-1,0,1,0,0,0,-1,0,-1,1,-1,0,-1,0,-1,-1,1,-1,-1,-1,-2
BORCS5,0,0,0,1,0,0,1,2,-1,0,-1,1,1,2,1,-1,-1,-1,-1,1,0,-2,0,1
BORCS6,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
BORCS7,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,1,0,-1,-1,0,-1,0,0,1,-1,0
BORCS8,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,-1
BORCS8-MEF2B,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,-1
BPESC1,1,0,0,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0
BPGM,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
BPHL,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,0,0,0,-1,-1
BPI,0,0,1,-1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
BPIFA1,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFA2,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFA3,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFA4P,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFB1,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFB2,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFB3,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFB4,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFB6,0,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
BPIFC,0,0,-1,1,0,0,0,-1,-1,0,-1,-1,-1,1,0,-1,0,0,-1,-1,-1,-1,1,0
BPNT1,1,1,1,-1,0,1,0,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
BPTF,0,0,0,0,2,0,0,-1,1,0,1,0,0,0,0,-1,0,1,1,1,0,1,1,0
BRAF,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
BRAP,0,0,0,-1,0,0,1,-1,1,0,1,1,1,0,1,-1,0,0,1,0,0,1,0,1
BRAT1,1,0,-1,-1,0,0,1,2,1,1,1,1,-1,-1,1,1,-1,-1,1,1,0,1,1,0
BRCA1,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,-1,1,-1,0,1,0,-1
BRCA2,1,0,1,2,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
BRD1,0,0,-1,2,0,0,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1
BRD2,1,0,-1,0,-1,0,0,-1,-1,-1,-2,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,0
BRD3,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,1
BRD3OS,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,1
BRD4,-1,0,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
BRD7,0,0,-1,-1,0,0,0,-1,1,1,-1,0,0,-1,0,0,1,-1,0,1,0,-1,-1,-1
BRD7P3,0,-2,-1,-1,0,-1,0,1,0,-1,-1,-1,0,0,-1,1,0,-1,1,1,-1,-1,-1,0
BRD8,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,-1,0,1,0,0,1,0,-1,1
BRD9,1,0,-1,2,-1,1,1,2,1,1,1,1,0,-1,0,-1,-1,0,1,1,0,1,0,0
BRDT,0,0,-1,0,0,-1,0,-1,-1,1,-1,0,0,1,1,1,-1,1,1,0,-1,-1,-1,0
BRF1,2,2,-1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1
BRF2,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,1,0,1
BRI3,1,0,0,1,0,0,1,1,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
BRI3BP,0,0,-1,1,0,0,1,1,1,0,0,1,1,-1,1,-1,0,0,1,0,0,1,0,1
BRICD5,0,0,-1,-1,-1,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
BRINP1,0,0,0,1,1,0,0,0,1,0,-1,-1,0,-1,1,-1,0,-1,-1,0,0,1,-1,1
BRINP2,1,1,1,-1,0,0,0,0,1,0,-1,0,0,0,1,-1,0,1,1,0,0,1,1,0
BRINP3,1,1,2,-1,0,0,0,1,2,1,1,0,-1,0,-1,0,0,1,1,0,0,1,1,0
BRIP1,0,0,1,1,2,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,1,0,1,1,0
BRIX1,1,0,0,1,0,1,1,2,1,1,1,1,0,0,0,-1,0,0,1,1,0,1,1,1
BRK1,-1,0,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,1,1,0,-1,-1,0,-1,0,-1,1
BRMS1,0,0,0,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,2,0,1,0,1,-1,2
BRMS1L,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,-1,0,-1,1,0,0,1,0,0
BROX,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
BRPF1,-1,0,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,1,1,0,-1,-1,0,-1,0,-1,1
BRPF3,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,0
BRSK1,0,0,0,1,0,0,0,1,-1,1,1,-1,1,0,0,0,0,-1,1,0,0,-1,1,1
BRSK2,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
BRWD1,0,0,-1,-1,0,-1,0,-1,0,0,1,-1,1,2,0,-1,0,0,1,0,0,1,-1,1
BRWD1-AS2,0,0,-1,-1,0,-1,0,-1,0,0,1,-1,1,2,0,-1,0,0,1,0,0,1,-1,1
BSCL2,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,0
BSDC1,0,0,0,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
BSG,0,0,0,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
BSN,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
BSN-DT,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
BSND,0,0,-1,2,0,-1,0,1,-1,0,-1,0,0,0,1,0,0,1,1,-1,-1,-1,0,0
BSPH1,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,-1,-1,0,-1,0,1
BSPRY,0,0,-1,1,-1,-1,0,0,1,0,-1,-1,1,-1,1,-1,0,-1,-1,-1,0,1,-1,1
BST1,0,0,0,-1,0,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0,-1,1,-1,0,-1,-1,0
BST2,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
BSX,0,0,1,-1,0,-1,1,-1,-1,0,-1,-1,0,-1,0,1,-1,-1,-1,1,1,2,-1,1
BTAF1,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,-1,-1,0,-1,0,0,1,-1,0
BTBD1,0,0,0,1,0,1,1,-2,1,0,1,0,0,-1,0,1,0,1,1,0,0,0,0,1
BTBD2,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
BTBD3,0,0,1,1,0,-1,0,-1,1,0,1,0,1,2,1,2,1,1,-1,1,-1,1,1,1
BTBD6,2,2,-1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1
BTBD7,0,0,-1,2,-1,-1,0,-1,1,0,-1,0,0,1,-1,-1,0,-1,1,-1,1,1,1,0
BTBD8,0,0,-1,0,0,-1,0,-1,-1,1,-1,0,0,1,1,1,-1,1,1,0,-1,-1,-1,0
BTBD9,1,0,-1,1,-1,0,0,-1,-1,-1,-1,0,0,-1,-2,1,0,1,-1,0,-1,0,-1,0
BTBD10,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,1,1,-1,-1,-1,0
BTBD11,0,0,0,-1,0,0,1,-1,1,0,1,1,1,0,1,-1,0,0,0,0,0,1,0,1
BTBD16,0,0,0,1,2,-1,0,-1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
BTBD17,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,-1
BTBD18,0,0,0,1,0,0,1,1,-1,1,-1,-1,1,-1,1,1,1,1,0,1,0,1,-1,1
BTBD19,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
BTC,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
BTD,0,0,0,-1,-1,1,0,1,-1,0,-1,-1,-1,0,0,1,-1,-1,1,-1,-1,1,-1,1
BTF3,0,0,0,-1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,0,0,1,0,1,0,-1
BTF3L4,0,0,0,2,0,-1,0,1,-1,0,-1,0,0,0,-1,0,0,1,1,0,-1,-1,0,0
BTF3P11,1,0,1,-1,0,1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
BTG1,0,-1,1,-1,0,0,1,-1,1,1,1,1,1,0,-1,-1,0,0,0,0,0,1,1,-1
BTG2,1,1,1,-1,-1,0,0,0,1,0,1,0,0,-1,1,-1,-1,1,1,-1,0,1,0,0
BTG3,0,0,-1,-1,1,-1,0,1,0,1,-2,-1,0,2,-1,-1,1,0,1,0,0,1,0,1
BTG4,0,0,-1,-1,0,-1,1,-1,-1,0,-1,-1,1,-1,0,1,-1,-1,-1,1,1,1,-1,1
BTLA,0,0,1,2,0,1,0,1,0,0,0,1,1,1,-1,1,0,1,1,0,0,1,1,0
BTN1A1,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN2A1,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN2A2,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN2A3P,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN3A1,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN3A2,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTN3A3,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,1,-1,1
BTNL2,1,0,-1,0,0,0,0,-1,-1,-1,-2,0,0,0,0,0,0,1,-1,0,-1,0,-1,0
BTNL3,0,1,0,-1,0,0,1,2,1,0,1,1,0,1,0,-1,0,1,-1,-1,1,0,-1,2
BTNL8,0,1,0,-1,0,0,1,2,1,0,1,1,0,1,0,-1,0,1,-1,-1,1,0,-1,2
BTNL9,0,1,0,-1,0,0,1,2,1,0,1,1,0,1,0,-1,0,1,-1,-1,1,0,-1,2
BTRC,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,2,0,-1,-1,0,-1,0,0,1,-1,0
BUB1,0,0,-1,1,0,0,0,1,1,0,1,0,0,0,0,1,-1,0,-1,1,0,-1,1,0
BUB1B,0,0,0,-1,0,-1,1,0,1,0,1,0,1,0,1,1,2,-1,1,0,0,0,-1,0
BUB3,0,0,0,1,2,-1,0,-1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
BUD13,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,1,1,1,-1,1
BUD23,1,0,0,1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,1,1,0,1,1,1
BUD31,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
BVES,0,0,-1,-1,1,-1,0,1,0,-1,-1,-1,0,0,0,1,0,-1,1,0,-1,-1,-1,0
BVES-AS1,0,0,-1,-1,1,-1,0,1,0,-1,-1,-1,0,0,0,1,0,-1,1,0,-1,-1,-1,0
BYSL,-1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,0,-1,0
BZW1,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
BZW2,1,0,1,-1,0,0,1,0,1,2,1,1,-1,0,-1,1,-1,-1,1,1,0,1,1,0
C1D,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,1
C1GALT1,1,0,1,-1,0,0,1,2,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,0,1,1,0
C1orf21,1,1,1,-1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
C1orf35,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,-2
C1orf43,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,-1,2,1,1,0,0,1,0,1
C1orf50,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
C1orf52,0,0,-1,2,0,-1,0,1,0,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
C1orf53,1,1,2,-1,0,0,0,1,1,1,1,0,-1,0,-1,-1,0,1,1,0,0,1,1,0
C1orf54,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-1,0,1,1,0,0,1,0,0
C1orf56,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-1,2,1,1,0,0,1,0,1
C1orf61,1,1,1,-1,0,0,0,1,1,0,1,1,0,1,1,-1,-1,1,1,0,0,1,0,0
C1orf68,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,-1,0,1,1,0,0,1,0,1
C1orf74,1,1,1,-1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
C1orf87,0,0,1,2,0,-1,0,1,-1,0,-1,0,-1,0,0,1,0,1,1,0,-1,-1,1,0
C1orf94,0,0,0,-1,-1,-1,0,1,-1,0,2,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
C1orf100,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,-1,0,1,1,0,0,0,1,0
C1orf105,1,1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,1,0,0,1,1,0
C1orf109,0,0,0,2,-1,-1,0,1,-1,0,1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
C1orf112,1,1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,1,0,0,1,1,0
C1orf115,1,1,1,1,0,1,0,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
C1orf116,1,1,1,-1,0,1,0,0,1,0,1,0,0,0,-1,-1,0,1,1,-1,0,1,0,0
C1orf122,0,0,0,2,-1,-1,0,1,-1,0,2,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
C1orf123,0,0,-1,2,-1,-1,0,1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,-1,-1,0,0
C1orf127,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,0
C1orf131,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
C1orf140,1,1,1,1,0,0,0,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
C1orf141,0,0,1,2,0,-1,0,1,-1,0,-1,0,0,0,0,1,0,1,1,0,-1,-1,1,0
C1orf146,0,0,-1,0,0,-1,0,-1,-1,1,-1,0,0,0,-1,1,-1,1,1,0,-1,-1,-1,0
C1orf158,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,0
C1orf159,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,1
C1orf162,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,1,0,1,1,0,-1,-1,1,0
C1orf174,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,1
C1orf185,0,0,1,2,0,-1,0,1,-1,0,-1,0,-1,0,-1,0,0,1,1,0,-1,-1,1,0
C1orf189,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,-1,2,1,1,0,0,1,0,1
C1orf194,0,0,0,2,0,-1,0,-1,-1,0,-1,0,0,0,1,1,1,1,1,0,-1,-1,1,0
C1orf198,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
C1orf210,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
C1orf216,0,0,0,-1,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,0,1,1,-1,0,-1,0,0
C1orf220,1,1,1,-1,0,0,0,0,1,0,-1,0,0,0,-1,0,0,1,1,0,0,1,1,0
C1orf226,1,1,1,-1,0,0,0,0,1,0,1,0,0,0,0,-1,-1,1,1,0,0,1,0,0
C1orf229,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,-1,0,1,1,0,0,0,1,0
C1QA,0,0,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,1,0,0,1,1,-1,0,-1,0,0
C1QB,0,0,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,1,0,0,1,1,-1,0,-1,0,0
C1QBP,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
C1QC,0,0,-1,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,1,0,0,1,1,-1,0,-1,0,0
C1QL1,0,0,-1,0,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,0,1,-1,0,1,0,1
C1QL2,0,0,-1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,-1,0,0,-1,1,0
C1QL3,0,0,-1,1,0,-1,0,-1,-1,-1,1,0,-1,-1,1,1,0,0,-1,0,0,1,-1,0
C1QL4,0,0,0,1,-1,0,1,-1,1,0,-1,1,1,0,0,-1,2,0,-1,1,0,1,0,1
C1QTNF1,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,-1,1,-1,0,1,1,1,0,1,0,1
C1QTNF2,0,0,0,2,-1,0,1,0,1,0,0,1,0,1,0,-1,0,1,-1,0,1,1,-1,-1
C1QTNF3,1,0,0,1,0,1,1,1,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,0
C1QTNF3-AMACR,1,0,0,1,0,1,1,2,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,1
C1QTNF4,0,0,0,2,0,-1,1,1,-1,0,-1,-1,0,1,0,-1,0,-1,1,1,0,1,-1,-1
C1QTNF5,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,1,1,1,-1,1
C1QTNF6,0,0,-1,1,-2,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,0
C1QTNF7,0,0,0,-1,0,-1,0,1,-2,-1,-1,1,-1,0,0,-1,0,-1,1,-1,0,-1,-1,0
C1QTNF8,0,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
C1QTNF9,1,0,0,-2,0,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
C1QTNF9B,1,0,1,-2,0,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
C1QTNF12,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,1
C1R,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
C1RL,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
C1S,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
C2,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
C2CD2,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
C2CD2L,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,1,1,1,-1,1
C2CD3,0,0,0,1,-1,-1,1,-1,-1,0,-1,1,1,0,1,0,-1,2,1,1,0,1,-1,1
C2CD4A,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
C2CD4B,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
C2CD4C,0,0,0,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
C2CD4D,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-1,-1,1,1,0,0,2,0,1
C2CD5,0,0,1,-1,0,0,1,1,0,1,-1,1,0,1,0,-1,-1,0,-1,2,0,1,1,1
C2CD6,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
C2orf15,0,0,-1,1,0,0,0,1,1,0,1,1,1,0,-1,1,0,0,1,0,0,-1,1,0
C2orf16,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,-1,0,0,-1,1,0
C2orf27A,0,0,-1,1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,-1,0,0,-1,1,0
C2orf27B,0,0,-1,1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,-1,0,0,-1,1,0
C2orf40,0,0,-1,1,0,0,0,1,1,0,1,2,0,0,1,1,0,0,-1,0,0,-1,1,0
C2orf42,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,-1,1,0
C2orf48,0,0,-1,-1,0,0,0,1,1,0,1,1,1,1,0,1,-1,0,-1,0,0,-1,1,-1
