From,To,Hop,SignalingPath,SpNotation,Attention
1021,1038,hop1,PI3K-Akt signaling pathway,sp28,0.0182903303125
1021,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0118100257703125
1021,1040,hop1,PI3K-Akt signaling pathway,sp28,0.010376145851562501
1021,1041,hop1,PI3K-Akt signaling pathway,sp28,0.012218586234375
1021,1042,hop1,PI3K-Akt signaling pathway,sp28,0.019159388515625
1021,1118,hop1,PI3K-Akt signaling pathway,sp28,0.0148293259453125
1021,1119,hop1,PI3K-Akt signaling pathway,sp28,0.01667924559375
1021,1120,hop1,PI3K-Akt signaling pathway,sp28,0.017285567078125
1021,1121,hop1,PI3K-Akt signaling pathway,sp28,0.0136106883359375
1021,1122,hop1,PI3K-Akt signaling pathway,sp28,0.0141530750046875
1021,1123,hop1,PI3K-Akt signaling pathway,sp28,0.00967745484375
1021,1124,hop1,PI3K-Akt signaling pathway,sp28,0.1437423134734375
1021,1125,hop1,PI3K-Akt signaling pathway,sp28,0.020320053640625002
1021,1126,hop1,PI3K-Akt signaling pathway,sp28,0.01811255796875
1021,1127,hop1,PI3K-Akt signaling pathway,sp28,0.0138804450078125
1021,1128,hop1,PI3K-Akt signaling pathway,sp28,0.017804304796875
1021,1992,hop1,PI3K-Akt signaling pathway,sp28,0.0154291909375
1021,1993,hop1,PI3K-Akt signaling pathway,sp28,0.0122924992421875
1021,1994,hop1,PI3K-Akt signaling pathway,sp28,0.0099417167890625
1021,1995,hop1,PI3K-Akt signaling pathway,sp28,0.010597953615624999
1021,2040,hop1,PI3K-Akt signaling pathway,sp28,0.016668927765625
1021,2100,hop1,PI3K-Akt signaling pathway,sp28,0.017010765703125
1022,386,hop1,PI3K-Akt signaling pathway,sp28,0.0164788993125
1022,387,hop1,PI3K-Akt signaling pathway,sp28,0.0154230431796875
1022,390,hop1,PI3K-Akt signaling pathway,sp28,0.0149927695234375
1022,391,hop1,PI3K-Akt signaling pathway,sp28,0.012017735328125
1022,392,hop1,PI3K-Akt signaling pathway,sp28,0.01589096925
1022,393,hop1,PI3K-Akt signaling pathway,sp28,0.0162771681875
1022,394,hop1,PI3K-Akt signaling pathway,sp28,0.01304571790625
1022,395,hop1,PI3K-Akt signaling pathway,sp28,0.01708428853125
1022,396,hop1,PI3K-Akt signaling pathway,sp28,0.14796145303125
1022,397,hop1,PI3K-Akt signaling pathway,sp28,0.012856469953125
1022,398,hop1,PI3K-Akt signaling pathway,sp28,0.018063040484375
1022,399,hop1,PI3K-Akt signaling pathway,sp28,0.0160319825546875
1022,400,hop1,PI3K-Akt signaling pathway,sp28,0.0157153909609375
1022,401,hop1,PI3K-Akt signaling pathway,sp28,0.014547875953125
1022,402,hop1,PI3K-Akt signaling pathway,sp28,0.0098355747171875
1022,403,hop1,PI3K-Akt signaling pathway,sp28,0.0118536094234375
1022,1021,hop1,PI3K-Akt signaling pathway,sp28,0.016778649015625
1022,1023,hop1,PI3K-Akt signaling pathway,sp28,0.0158696878671875
1022,1024,hop1,PI3K-Akt signaling pathway,sp28,0.0175380021875
1022,1025,hop1,PI3K-Akt signaling pathway,sp28,0.01397505134375
1022,1026,hop1,PI3K-Akt signaling pathway,sp28,0.0106910835234375
1022,1027,hop1,PI3K-Akt signaling pathway,sp28,0.0138415963671875
1022,1028,hop1,PI3K-Akt signaling pathway,sp28,0.01352675896875
1022,1029,hop1,PI3K-Akt signaling pathway,sp28,0.014216417796875
1022,1030,hop1,PI3K-Akt signaling pathway,sp28,0.036967719421874996
1022,1031,hop1,PI3K-Akt signaling pathway,sp28,0.0148546168515625
1022,1035,hop1,PI3K-Akt signaling pathway,sp28,0.01053067828125
1022,1038,hop1,PI3K-Akt signaling pathway,sp28,0.01753179103125
1022,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0125872763234375
1022,1040,hop1,PI3K-Akt signaling pathway,sp28,0.01100602640625
1022,1041,hop1,PI3K-Akt signaling pathway,sp28,0.011913758078125
1022,1042,hop1,PI3K-Akt signaling pathway,sp28,0.018346880875
1022,1118,hop1,PI3K-Akt signaling pathway,sp28,0.0142397827109375
1022,1119,hop1,PI3K-Akt signaling pathway,sp28,0.0160151699765625
1022,1120,hop1,PI3K-Akt signaling pathway,sp28,0.017775941875
1022,1121,hop1,PI3K-Akt signaling pathway,sp28,0.0132451514296875
1022,1122,hop1,PI3K-Akt signaling pathway,sp28,0.015304818865625
1022,1123,hop1,PI3K-Akt signaling pathway,sp28,0.0102903238046875
1022,1124,hop1,PI3K-Akt signaling pathway,sp28,0.1448198456765625
1022,1125,hop1,PI3K-Akt signaling pathway,sp28,0.0198446593671875
1022,1126,hop1,PI3K-Akt signaling pathway,sp28,0.017351292015625
1022,1127,hop1,PI3K-Akt signaling pathway,sp28,0.0133948998828125
1022,1128,hop1,PI3K-Akt signaling pathway,sp28,0.017092499890625
1022,1992,hop1,PI3K-Akt signaling pathway,sp28,0.014837188640625
1022,1993,hop1,PI3K-Akt signaling pathway,sp28,0.0121854114765625
1022,1994,hop1,PI3K-Akt signaling pathway,sp28,0.0105372159921875
1022,1995,hop1,PI3K-Akt signaling pathway,sp28,0.01125028878125
1022,2040,hop1,PI3K-Akt signaling pathway,sp28,0.01721260615625
1022,2100,hop1,PI3K-Akt signaling pathway,sp28,0.016350972796875002
1023,386,hop1,PI3K-Akt signaling pathway,sp28,0.014761433484375
1023,387,hop1,PI3K-Akt signaling pathway,sp28,0.0145260233203125
1023,390,hop1,PI3K-Akt signaling pathway,sp28,0.014330196421875
1023,391,hop1,PI3K-Akt signaling pathway,sp28,0.013139134203125
1023,392,hop1,PI3K-Akt signaling pathway,sp28,0.0145939843046875
1023,393,hop1,PI3K-Akt signaling pathway,sp28,0.0146583352265625
1023,394,hop1,PI3K-Akt signaling pathway,sp28,0.0139815251015625
1023,395,hop1,PI3K-Akt signaling pathway,sp28,0.0156818222265625
1023,396,hop1,PI3K-Akt signaling pathway,sp28,0.1504325402375
1023,397,hop1,PI3K-Akt signaling pathway,sp28,0.013929392484375
1023,398,hop1,PI3K-Akt signaling pathway,sp28,0.0144723269296875
1023,399,hop1,PI3K-Akt signaling pathway,sp28,0.0146298972734375
1023,400,hop1,PI3K-Akt signaling pathway,sp28,0.0145632880546875
1023,401,hop1,PI3K-Akt signaling pathway,sp28,0.0139241027109375
1023,402,hop1,PI3K-Akt signaling pathway,sp28,0.012310852421875
1023,403,hop1,PI3K-Akt signaling pathway,sp28,0.0145049800234375
1023,1021,hop1,PI3K-Akt signaling pathway,sp28,0.0144577336484375
1023,1022,hop1,PI3K-Akt signaling pathway,sp28,0.0145677966171875
1023,1024,hop1,PI3K-Akt signaling pathway,sp28,0.014673804609375
1023,1025,hop1,PI3K-Akt signaling pathway,sp28,0.0140202911953125
1023,1026,hop1,PI3K-Akt signaling pathway,sp28,0.0129736909375
1023,1027,hop1,PI3K-Akt signaling pathway,sp28,0.0142002076875
1023,1028,hop1,PI3K-Akt signaling pathway,sp28,0.0141236066640625
1023,1029,hop1,PI3K-Akt signaling pathway,sp28,0.013816134273437499
1023,1030,hop1,PI3K-Akt signaling pathway,sp28,0.0396090426875
1023,1031,hop1,PI3K-Akt signaling pathway,sp28,0.014407681671875
1023,1035,hop1,PI3K-Akt signaling pathway,sp28,0.012521534921875
1023,1038,hop1,PI3K-Akt signaling pathway,sp28,0.015726641
1023,1039,hop1,PI3K-Akt signaling pathway,sp28,0.014853883721874999
1023,1040,hop1,PI3K-Akt signaling pathway,sp28,0.0127364866484375
1023,1041,hop1,PI3K-Akt signaling pathway,sp28,0.0137299403125
1023,1042,hop1,PI3K-Akt signaling pathway,sp28,0.016526266
1023,1118,hop1,PI3K-Akt signaling pathway,sp28,0.0142823166171875
1023,1119,hop1,PI3K-Akt signaling pathway,sp28,0.0146510255390625
1023,1120,hop1,PI3K-Akt signaling pathway,sp28,0.0144299244140625
1023,1121,hop1,PI3K-Akt signaling pathway,sp28,0.0140494799375
1023,1122,hop1,PI3K-Akt signaling pathway,sp28,0.018005331890625
1023,1123,hop1,PI3K-Akt signaling pathway,sp28,0.012619057296875
1023,1124,hop1,PI3K-Akt signaling pathway,sp28,0.147085261203125
1023,1125,hop1,PI3K-Akt signaling pathway,sp28,0.019405856492187498
1023,1126,hop1,PI3K-Akt signaling pathway,sp28,0.0158180757265625
1023,1127,hop1,PI3K-Akt signaling pathway,sp28,0.014102136687499999
1023,1128,hop1,PI3K-Akt signaling pathway,sp28,0.0150400415546875
1023,1992,hop1,PI3K-Akt signaling pathway,sp28,0.0143883036328125
1023,1993,hop1,PI3K-Akt signaling pathway,sp28,0.013752012046875
1023,1994,hop1,PI3K-Akt signaling pathway,sp28,0.01287735715625
1023,1995,hop1,PI3K-Akt signaling pathway,sp28,0.0131021992109375
1023,2040,hop1,PI3K-Akt signaling pathway,sp28,0.0143194332578125
1023,2100,hop1,PI3K-Akt signaling pathway,sp28,0.014687637296875
1024,386,hop1,PI3K-Akt signaling pathway,sp28,0.016899751593749998
1024,387,hop1,PI3K-Akt signaling pathway,sp28,0.0158227370546875
1024,390,hop1,PI3K-Akt signaling pathway,sp28,0.015124771781249999
1024,391,hop1,PI3K-Akt signaling pathway,sp28,0.011815096109375
1024,392,hop1,PI3K-Akt signaling pathway,sp28,0.016281438578125
1024,393,hop1,PI3K-Akt signaling pathway,sp28,0.01668176128125
1024,394,hop1,PI3K-Akt signaling pathway,sp28,0.0132395805234375
1024,395,hop1,PI3K-Akt signaling pathway,sp28,0.017526418578125
1024,396,hop1,PI3K-Akt signaling pathway,sp28,0.14708725682187498
1024,397,hop1,PI3K-Akt signaling pathway,sp28,0.0130486680234375
1024,398,hop1,PI3K-Akt signaling pathway,sp28,0.017967448671875
1024,399,hop1,PI3K-Akt signaling pathway,sp28,0.016436045828125
1024,400,hop1,PI3K-Akt signaling pathway,sp28,0.016103001390625
1024,401,hop1,PI3K-Akt signaling pathway,sp28,0.0143752502734375
1024,402,hop1,PI3K-Akt signaling pathway,sp28,0.0095489231375
1024,403,hop1,PI3K-Akt signaling pathway,sp28,0.01143632455625
1024,1021,hop1,PI3K-Akt signaling pathway,sp28,0.016636876578125
1024,1022,hop1,PI3K-Akt signaling pathway,sp28,0.015968816875
1024,1023,hop1,PI3K-Akt signaling pathway,sp28,0.0158540293359375
1024,1025,hop1,PI3K-Akt signaling pathway,sp28,0.0138441785390625
1024,1026,hop1,PI3K-Akt signaling pathway,sp28,0.01045311565625
1024,1027,hop1,PI3K-Akt signaling pathway,sp28,0.014162602390625
1024,1028,hop1,PI3K-Akt signaling pathway,sp28,0.0138408895
1024,1029,hop1,PI3K-Akt signaling pathway,sp28,0.01403925828125
1024,1030,hop1,PI3K-Akt signaling pathway,sp28,0.036156892121875
1024,1031,hop1,PI3K-Akt signaling pathway,sp28,0.015232399703125
1024,1035,hop1,PI3K-Akt signaling pathway,sp28,0.01032058575
1024,1038,hop1,PI3K-Akt signaling pathway,sp28,0.017985177703125
1024,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0121403018875
1024,1040,hop1,PI3K-Akt signaling pathway,sp28,0.01079294409375
1024,1041,hop1,PI3K-Akt signaling pathway,sp28,0.0120221158984375
1024,1042,hop1,PI3K-Akt signaling pathway,sp28,0.01882295446875
1024,1118,hop1,PI3K-Akt signaling pathway,sp28,0.0146012600390625
1024,1119,hop1,PI3K-Akt signaling pathway,sp28,0.016422605578125
1024,1120,hop1,PI3K-Akt signaling pathway,sp28,0.0176824299375
1024,1121,hop1,PI3K-Akt signaling pathway,sp28,0.013437603703125
1024,1122,hop1,PI3K-Akt signaling pathway,sp28,0.01444039229375
1024,1123,hop1,PI3K-Akt signaling pathway,sp28,0.0100790569765625
1024,1124,hop1,PI3K-Akt signaling pathway,sp28,0.1439558086640625
1024,1125,hop1,PI3K-Akt signaling pathway,sp28,0.020111891890625
1024,1126,hop1,PI3K-Akt signaling pathway,sp28,0.017800003765625
1024,1127,hop1,PI3K-Akt signaling pathway,sp28,0.013676093859375
1024,1128,hop1,PI3K-Akt signaling pathway,sp28,0.017527789250000002
1024,1992,hop1,PI3K-Akt signaling pathway,sp28,0.0152058331875
1024,1993,hop1,PI3K-Akt signaling pathway,sp28,0.01220321559375
1024,1994,hop1,PI3K-Akt signaling pathway,sp28,0.010308656328125
1024,1995,hop1,PI3K-Akt signaling pathway,sp28,0.0110184199765625
1024,2040,hop1,PI3K-Akt signaling pathway,sp28,0.0170972680625
1024,2100,hop1,PI3K-Akt signaling pathway,sp28,0.016764106984375
1025,386,hop1,PI3K-Akt signaling pathway,sp28,0.016699792828125
1025,387,hop1,PI3K-Akt signaling pathway,sp28,0.01566140225
1025,390,hop1,PI3K-Akt signaling pathway,sp28,0.01508704396875
1025,391,hop1,PI3K-Akt signaling pathway,sp28,0.0116675060078125
1025,392,hop1,PI3K-Akt signaling pathway,sp28,0.016088624796875
1025,393,hop1,PI3K-Akt signaling pathway,sp28,0.016479236453125
1025,394,hop1,PI3K-Akt signaling pathway,sp28,0.013112971765625
1025,395,hop1,PI3K-Akt signaling pathway,sp28,0.01733155609375
1025,396,hop1,PI3K-Akt signaling pathway,sp28,0.14767884347656252
1025,397,hop1,PI3K-Akt signaling pathway,sp28,0.0130073887109375
1025,398,hop1,PI3K-Akt signaling pathway,sp28,0.017726279453125
1025,399,hop1,PI3K-Akt signaling pathway,sp28,0.01623386459375
1025,400,hop1,PI3K-Akt signaling pathway,sp28,0.0159081835078125
1025,401,hop1,PI3K-Akt signaling pathway,sp28,0.0142245606875
1025,402,hop1,PI3K-Akt signaling pathway,sp28,0.009512540134375
1025,403,hop1,PI3K-Akt signaling pathway,sp28,0.011518030782812499
1025,1021,hop1,PI3K-Akt signaling pathway,sp28,0.01655491615625
1025,1022,hop1,PI3K-Akt signaling pathway,sp28,0.0157902193359375
1025,1023,hop1,PI3K-Akt signaling pathway,sp28,0.015820889265625
1025,1024,hop1,PI3K-Akt signaling pathway,sp28,0.017436857640625
1025,1026,hop1,PI3K-Akt signaling pathway,sp28,0.0103282440859375
1025,1027,hop1,PI3K-Akt signaling pathway,sp28,0.0140221286640625
1025,1028,hop1,PI3K-Akt signaling pathway,sp28,0.0137967228203125
1025,1029,hop1,PI3K-Akt signaling pathway,sp28,0.013903038703125
1025,1030,hop1,PI3K-Akt signaling pathway,sp28,0.0366343926640625
1025,1031,hop1,PI3K-Akt signaling pathway,sp28,0.0150496627734375
1025,1035,hop1,PI3K-Akt signaling pathway,sp28,0.0101942292421875
1025,1038,hop1,PI3K-Akt signaling pathway,sp28,0.017782332609375
1025,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0122750736109375
1025,1040,hop1,PI3K-Akt signaling pathway,sp28,0.01066122425
1025,1041,hop1,PI3K-Akt signaling pathway,sp28,0.011978481921875
1025,1042,hop1,PI3K-Akt signaling pathway,sp28,0.018615196078125
1025,1118,hop1,PI3K-Akt signaling pathway,sp28,0.014440416859375
1025,1119,hop1,PI3K-Akt signaling pathway,sp28,0.0162274897265625
1025,1120,hop1,PI3K-Akt signaling pathway,sp28,0.0174712488125
1025,1121,hop1,PI3K-Akt signaling pathway,sp28,0.013377829875
1025,1122,hop1,PI3K-Akt signaling pathway,sp28,0.0149613160984375
1025,1123,hop1,PI3K-Akt signaling pathway,sp28,0.0099668084140625
1025,1124,hop1,PI3K-Akt signaling pathway,sp28,0.14450349731875
1025,1125,hop1,PI3K-Akt signaling pathway,sp28,0.0199951341328125
1025,1126,hop1,PI3K-Akt signaling pathway,sp28,0.01760103578125
1025,1127,hop1,PI3K-Akt signaling pathway,sp28,0.0135950103515625
1025,1128,hop1,PI3K-Akt signaling pathway,sp28,0.017319319671875
1025,1992,hop1,PI3K-Akt signaling pathway,sp28,0.0150525853359375
1025,1993,hop1,PI3K-Akt signaling pathway,sp28,0.0121735878203125
1025,1994,hop1,PI3K-Akt signaling pathway,sp28,0.010192841153125
1025,1995,hop1,PI3K-Akt signaling pathway,sp28,0.0108987543203125
1025,2040,hop1,PI3K-Akt signaling pathway,sp28,0.016884900515625
1025,2100,hop1,PI3K-Akt signaling pathway,sp28,0.016556827906250002
1026,386,hop1,PI3K-Akt signaling pathway,sp28,0.017641287015625
1026,387,hop1,PI3K-Akt signaling pathway,sp28,0.0164792720625
1026,390,hop1,PI3K-Akt signaling pathway,sp28,0.0154730338984375
1026,391,hop1,PI3K-Akt signaling pathway,sp28,0.0102579001890625
1026,392,hop1,PI3K-Akt signaling pathway,sp28,0.016873879859375
1026,393,hop1,PI3K-Akt signaling pathway,sp28,0.017233530046875
1026,394,hop1,PI3K-Akt signaling pathway,sp28,0.013714067296875
1026,395,hop1,PI3K-Akt signaling pathway,sp28,0.01841284821875
1026,396,hop1,PI3K-Akt signaling pathway,sp28,0.14585628438125
1026,397,hop1,PI3K-Akt signaling pathway,sp28,0.01343741115625
1026,398,hop1,PI3K-Akt signaling pathway,sp28,0.01726253615625
1026,399,hop1,PI3K-Akt signaling pathway,sp28,0.017082367078125
1026,400,hop1,PI3K-Akt signaling pathway,sp28,0.016669227546875
1026,401,hop1,PI3K-Akt signaling pathway,sp28,0.0136868866015625
1026,402,hop1,PI3K-Akt signaling pathway,sp28,0.0075814603453125
1026,403,hop1,PI3K-Akt signaling pathway,sp28,0.00943223008125
1026,1021,hop1,PI3K-Akt signaling pathway,sp28,0.01658253275
1026,1022,hop1,PI3K-Akt signaling pathway,sp28,0.0166379428671875
1026,1023,hop1,PI3K-Akt signaling pathway,sp28,0.016270612984375
1026,1024,hop1,PI3K-Akt signaling pathway,sp28,0.017787647312500002
1026,1025,hop1,PI3K-Akt signaling pathway,sp28,0.0138594902109375
1026,1027,hop1,PI3K-Akt signaling pathway,sp28,0.0147379606953125
1026,1028,hop1,PI3K-Akt signaling pathway,sp28,0.0143521673671875
1026,1029,hop1,PI3K-Akt signaling pathway,sp28,0.0132171918046875
1026,1030,hop1,PI3K-Akt signaling pathway,sp28,0.034604216201562496
1026,1031,hop1,PI3K-Akt signaling pathway,sp28,0.015873386859374998
1026,1035,hop1,PI3K-Akt signaling pathway,sp28,0.0083481421296875
1026,1038,hop1,PI3K-Akt signaling pathway,sp28,0.018853657
1026,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0105313620171875
1026,1040,hop1,PI3K-Akt signaling pathway,sp28,0.008986407340625
1026,1041,hop1,PI3K-Akt signaling pathway,sp28,0.0125726486640625
1026,1042,hop1,PI3K-Akt signaling pathway,sp28,0.0197917333125
1026,1118,hop1,PI3K-Akt signaling pathway,sp28,0.01523528115625
1026,1119,hop1,PI3K-Akt signaling pathway,sp28,0.0171334890625
1026,1120,hop1,PI3K-Akt signaling pathway,sp28,0.0169920773125
1026,1121,hop1,PI3K-Akt signaling pathway,sp28,0.0139522043828125
1026,1122,hop1,PI3K-Akt signaling pathway,sp28,0.0128102767765625
1026,1123,hop1,PI3K-Akt signaling pathway,sp28,0.0081525974078125
1026,1124,hop1,PI3K-Akt signaling pathway,sp28,0.1427280229515625
1026,1125,hop1,PI3K-Akt signaling pathway,sp28,0.020695298226562502
1026,1126,hop1,PI3K-Akt signaling pathway,sp28,0.01869603378125
1026,1127,hop1,PI3K-Akt signaling pathway,sp28,0.014241091734375001
1026,1128,hop1,PI3K-Akt signaling pathway,sp28,0.018295187015625
1026,1992,hop1,PI3K-Akt signaling pathway,sp28,0.015797240625
1026,1993,hop1,PI3K-Akt signaling pathway,sp28,0.012584424265625
1026,1994,hop1,PI3K-Akt signaling pathway,sp28,0.0088997059734375
1026,1995,hop1,PI3K-Akt signaling pathway,sp28,0.0099627043609375
1026,2040,hop1,PI3K-Akt signaling pathway,sp28,0.0162899227265625
1026,2100,hop1,PI3K-Akt signaling pathway,sp28,0.01743317496875
1027,386,hop1,PI3K-Akt signaling pathway,sp28,0.014591333484375
1027,387,hop1,PI3K-Akt signaling pathway,sp28,0.0143961451328125
1027,390,hop1,PI3K-Akt signaling pathway,sp28,0.014233032937500001
1027,391,hop1,PI3K-Akt signaling pathway,sp28,0.0130137681328125
1027,392,hop1,PI3K-Akt signaling pathway,sp28,0.01451895040625
1027,393,hop1,PI3K-Akt signaling pathway,sp28,0.0147276865234375
1027,394,hop1,PI3K-Akt signaling pathway,sp28,0.0138606141484375
1027,395,hop1,PI3K-Akt signaling pathway,sp28,0.0146725101328125
1027,396,hop1,PI3K-Akt signaling pathway,sp28,0.1503213314375
1027,397,hop1,PI3K-Akt signaling pathway,sp28,0.01381774778125
1027,398,hop1,PI3K-Akt signaling pathway,sp28,0.016589291484375
1027,399,hop1,PI3K-Akt signaling pathway,sp28,0.014510608078125
1027,400,hop1,PI3K-Akt signaling pathway,sp28,0.01444149875
1027,401,hop1,PI3K-Akt signaling pathway,sp28,0.01386249871875
1027,402,hop1,PI3K-Akt signaling pathway,sp28,0.0121931438984375
1027,403,hop1,PI3K-Akt signaling pathway,sp28,0.014385967609375
1027,1021,hop1,PI3K-Akt signaling pathway,sp28,0.015582679609375
1027,1022,hop1,PI3K-Akt signaling pathway,sp28,0.0144270413984375
1027,1023,hop1,PI3K-Akt signaling pathway,sp28,0.01482512584375
1027,1024,hop1,PI3K-Akt signaling pathway,sp28,0.016214776671875
1027,1025,hop1,PI3K-Akt signaling pathway,sp28,0.013895756890625
1027,1026,hop1,PI3K-Akt signaling pathway,sp28,0.01286220821875
1027,1028,hop1,PI3K-Akt signaling pathway,sp28,0.0140087708515625
1027,1029,hop1,PI3K-Akt signaling pathway,sp28,0.0137236162890625
1027,1030,hop1,PI3K-Akt signaling pathway,sp28,0.039492717578125
1027,1031,hop1,PI3K-Akt signaling pathway,sp28,0.014293234953125
1027,1035,hop1,PI3K-Akt signaling pathway,sp28,0.0124007676640625
1027,1038,hop1,PI3K-Akt signaling pathway,sp28,0.014760731265625
1027,1039,hop1,PI3K-Akt signaling pathway,sp28,0.0147329894453125
1027,1040,hop1,PI3K-Akt signaling pathway,sp28,0.0126145264375
1027,1041,hop1,PI3K-Akt signaling pathway,sp28,0.013624792125
