symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
CYP27A1,0,0,1,0,0,2,0,0,0,6,4,0,0,0,0,0,0,1,17,0,0,0,0,0,0,4,0,3,0,0,38,62,21,0,16,0,3,0,6,46,42,2
CYTH1,5,5,4,3,11,7,12,5,9,5,7,2,4,6,7,5,4,5,9,6,6,13,11,6,4,4,24,3,4,4,5,2,16,7,4,9,8,6,4,3,2,5
CYTH2,5,4,4,6,5,5,9,11,16,7,9,5,11,8,16,8,13,11,9,4,2,12,8,4,7,5,3,5,10,6,6,5,4,13,8,5,4,10,13,8,5,7
CYTH3,11,9,10,4,6,15,17,7,16,12,22,36,8,8,4,9,3,9,14,4,4,17,55,17,34,8,2,25,6,20,52,35,32,16,17,0,5,1,51,26,20,18
DAAM1,0,1,1,1,0,1,4,2,1,2,3,2,2,1,4,0,7,3,6,2,0,1,6,4,2,2,0,0,1,1,9,4,5,2,5,1,4,10,3,2,4,1
DAAM2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,21,41,13,6,13,0,0,0,1,41,31,1
DAB2IP,5,1,0,9,0,7,3,4,2,5,1,10,6,0,1,4,1,12,7,1,1,6,14,5,7,2,0,6,3,3,10,12,9,10,5,11,5,23,7,3,6,5
DAXX,18,12,14,48,14,22,12,13,15,22,14,22,23,21,8,51,20,26,39,42,14,29,21,18,36,15,23,22,22,29,25,14,16,17,24,24,13,25,11,29,13,16
DBI,71,45,74,58,71,25,47,18,29,76,70,21,31,15,103,52,77,23,60,27,76,19,23,42,85,55,29,56,49,70,44,63,59,38,59,35,14,65,15,75,86,30
DCHS2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDB2,16,15,11,3,7,5,6,9,5,3,4,4,14,6,4,20,17,5,7,15,5,11,4,1,2,5,8,5,5,3,5,2,15,3,4,8,4,14,7,9,21,19
DDIT3,35,7,59,18,39,11,8,81,25,24,30,27,12,111,118,36,11,14,8,19,8,29,19,18,6,15,5,43,14,18,15,12,17,10,19,9,73,17,63,33,22,16
DDIT4,148,30,47,74,48,27,42,206,111,12,88,95,70,430,342,40,50,48,35,9,55,9,10,30,3,5,35,11,4,92,14,23,23,17,35,170,82,9,368,6,21,39
DDX58,2,2,6,4,3,6,4,5,5,3,3,1,1,0,2,5,2,13,5,1,2,1,9,10,2,3,0,1,3,87,5,1,0,2,44,22,1,2,4,0,1,4
DEPDC5,1,0,1,1,0,1,1,2,3,0,1,1,1,1,3,1,2,1,2,1,1,2,2,1,1,0,2,1,1,1,1,3,2,1,2,1,2,1,1,2,1,1
DHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHX33,8,15,13,18,4,12,10,13,10,8,6,5,11,5,11,14,12,11,8,24,19,9,6,5,11,6,11,13,12,4,10,24,19,3,5,16,27,6,13,29,14,7
DHX58,3,0,2,0,1,2,0,0,3,1,1,1,0,1,1,3,0,2,2,0,1,1,0,0,0,0,0,0,1,14,9,2,1,2,7,8,0,5,7,1,2,4
DIAPH1,17,26,23,38,13,57,24,22,28,26,27,18,32,47,24,25,37,37,50,39,29,23,32,70,42,19,30,35,37,25,34,22,28,28,22,50,25,29,28,19,17,18
DISP1,1,0,1,1,1,0,1,2,1,1,2,0,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,2,1,1,0,0,2,2,0,0,1,3,0,0,0
DKK1,0,71,0,121,36,47,160,22,1,247,104,3,0,0,0,3,28,169,14,100,2,0,0,0,54,1088,0,154,139,1,3,18,3,12,11,0,0,1,16,9,0,9
DKK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLG1,10,5,20,5,16,15,8,13,18,13,16,13,14,9,8,12,9,17,7,4,4,11,20,7,10,7,5,12,11,17,9,7,6,30,14,5,10,23,39,6,4,27
DLG2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DLG4,4,1,3,6,3,8,1,4,1,3,2,2,0,2,0,11,2,2,0,5,0,5,3,0,4,2,0,0,3,3,0,0,1,1,2,3,4,5,11,0,3,5
DLG5,13,5,8,8,3,17,10,12,11,9,12,4,6,8,4,5,42,10,11,3,6,9,22,8,6,19,0,5,7,8,4,1,3,14,8,2,11,29,13,1,2,6
DLL1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
DLL3,1,1,0,1,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,2,2,5,12,2,2,2,0,0,0,0,1,1,11,0,0,0,0,0,0,74,3,0
DLL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
DNM1L,9,30,29,16,15,8,19,14,10,36,14,9,24,16,17,21,10,16,11,29,13,11,30,19,16,8,17,14,12,16,12,16,17,60,13,14,18,14,9,10,22,14
DOCK2,1,0,18,0,4,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,12,1,0,0,0,0,0,1,0,28,0,0,0,0,0,3
DOCK4,1,3,3,1,3,1,6,0,0,0,3,0,0,0,1,5,0,2,0,0,2,3,3,0,0,3,1,0,4,0,2,1,5,0,1,2,3,0,0,1,5,4
DRD1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DRD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0
DRD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTX1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DTX3,0,2,12,6,2,7,5,0,0,7,5,4,0,0,0,4,5,4,2,4,1,14,11,3,4,2,0,5,2,5,1,0,2,1,5,3,10,9,12,1,0,13
DTX3L,8,3,9,12,7,8,4,7,10,6,9,3,3,5,6,4,2,6,18,1,3,1,39,9,2,5,5,2,7,81,31,22,13,10,39,41,10,3,12,4,4,15
DTX4,3,1,0,0,2,1,4,2,13,0,0,0,3,0,11,1,0,0,32,1,0,3,7,3,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,1,5
DUSP1,35,74,71,19,35,65,63,6,14,35,18,65,17,11,4,75,31,45,8,12,38,8,12,67,231,11,10,58,12,82,3,5,4,150,26,22,15,3,14,36,20,88
DUSP10,3,0,2,1,2,1,1,1,1,2,12,2,0,7,5,3,0,16,4,1,0,0,9,1,0,5,2,3,7,4,9,28,38,14,14,1,0,1,1,38,15,6
DUSP16,3,6,12,10,3,2,9,7,18,5,4,1,9,5,11,9,14,2,7,7,3,9,13,5,2,1,7,3,2,4,8,4,7,3,4,6,7,5,5,6,4,10
DUSP2,0,0,0,0,0,0,0,5,14,2,2,4,1,0,2,0,0,0,2,22,5,1,2,2,2,0,10,0,0,0,0,0,0,0,0,0,9,0,0,1,6,0
DUSP3,23,20,22,9,16,18,29,11,17,22,21,6,21,8,6,27,9,11,10,16,14,42,19,9,27,12,2,19,23,16,58,11,29,21,16,21,19,35,14,28,16,21
DUSP4,0,11,0,8,2,1,27,37,0,6,5,0,4,0,49,0,10,44,10,8,21,0,2,0,0,54,7,14,2,0,100,61,35,3,2,13,22,10,2,37,37,1
DUSP5,30,19,20,3,20,26,18,85,8,1,19,6,29,2,0,17,8,24,17,5,6,0,5,4,27,17,49,7,1,2,11,5,1,6,1,5,14,4,5,2,4,3
DUSP6,0,1,8,6,3,1,2,119,8,10,13,4,18,0,25,30,0,45,2,17,5,31,2,0,2,13,1,4,4,1,71,31,22,1,4,5,50,0,15,64,63,3
DUSP7,0,1,1,5,1,2,1,4,2,3,5,5,7,2,1,7,0,11,2,4,3,2,1,4,7,8,4,8,4,3,3,1,2,3,5,9,6,1,5,2,3,8
DUSP8,1,0,1,1,1,1,4,4,4,0,1,1,4,0,3,0,2,0,2,1,0,0,3,2,0,0,0,2,0,0,0,0,0,2,1,1,3,3,4,0,0,5
DVL1,13,10,13,17,15,32,12,42,36,26,27,24,24,29,25,15,14,45,15,17,18,26,32,14,21,98,24,22,19,17,25,13,12,43,12,15,34,15,23,20,21,14
DVL3,14,6,8,13,13,14,12,13,26,15,20,24,15,19,12,15,20,12,16,5,8,31,28,22,10,10,14,12,14,29,27,24,15,20,18,17,17,59,24,15,14,26
E2F4,24,14,39,16,24,29,14,25,16,31,18,9,23,19,26,27,18,18,16,26,35,19,30,13,25,15,34,18,31,17,20,12,19,18,12,33,67,19,13,24,17,13
E2F5,1,2,2,2,3,2,5,5,5,3,2,1,3,2,6,4,3,1,1,1,2,3,6,3,2,3,2,0,1,1,2,0,1,2,0,3,5,3,5,1,1,3
EBAG9,6,9,4,5,6,6,3,11,5,6,4,4,4,6,14,7,12,3,4,4,3,1,6,2,5,10,6,2,4,6,4,2,4,5,3,4,8,7,2,4,4,6
ECSIT,10,10,7,7,6,12,8,5,11,6,11,11,11,14,19,20,11,13,11,8,16,9,8,11,12,15,14,12,14,6,8,6,9,9,7,7,13,12,11,18,16,7
EDARADD,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
EDN1,2,39,0,6,0,3,18,0,0,4,0,38,2,0,0,1,8,7,38,1,3,0,1,208,6,3,0,7,1,0,0,0,0,31,3,0,0,112,1,0,0,6
EDN2,10,1,42,0,2,3,0,0,0,0,4,0,11,0,0,0,0,0,13,0,0,0,13,201,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
EDN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37,36,70,0,15,0,0,0,3,138,18,0
EEF2,487,217,293,400,296,629,325,794,1189,351,652,394,662,1026,840,841,704,324,346,624,661,731,265,266,571,183,607,584,618,267,864,405,405,372,415,809,640,517,853,591,538,742
EEF2K,4,3,6,3,3,5,5,8,5,2,4,3,8,13,5,4,8,3,2,3,7,5,4,7,2,2,13,2,6,4,10,5,4,7,6,6,7,4,5,5,6,6
EFCAB7,0,1,0,1,1,0,1,1,1,1,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,2,2,1,1,2,1,2,1,1,1,3,1
EFNA1,0,8,3,11,2,7,66,6,22,2,4,0,2,1,10,0,7,1,22,50,5,5,16,14,1,8,5,0,4,5,1,0,9,13,6,2,10,21,3,1,4,13
EFNA2,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
EFNA3,1,0,0,0,0,3,3,5,3,0,0,0,0,1,0,0,5,0,2,4,1,1,1,1,1,2,6,1,0,0,1,0,1,1,0,2,0,13,0,0,1,0
EFNA4,4,3,5,9,8,10,11,5,9,6,5,2,11,3,5,3,9,3,13,5,6,12,18,8,4,17,8,5,4,5,3,2,4,6,4,7,0,16,4,3,3,5
EFNA5,5,4,1,2,3,6,1,0,1,1,5,1,3,0,1,4,0,5,5,3,7,0,9,3,6,0,0,1,3,2,12,1,1,4,0,0,0,1,2,1,5,5
EGFR,28,25,59,25,12,35,33,12,8,10,23,12,12,0,4,13,0,30,331,8,4,0,11,11,16,20,0,21,17,9,0,0,0,22,5,0,0,1,17,0,2,34
EGLN2,2,2,1,4,3,3,3,1,2,5,2,1,4,3,4,2,4,2,3,2,1,3,2,3,2,1,1,1,3,2,2,3,2,4,2,2,1,6,2,3,3,1
EGLN3,28,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,7,0,2,0,9,18,0,0,3,0,1,0,0,1,1,0,1,0,1,0,7,1,0,0
EGR1,1,0,22,44,3,9,23,107,256,5,5,79,10,41,10,19,8,11,42,60,4,19,9,15,19,0,0,40,16,42,8,33,19,179,13,0,125,0,44,29,22,4
EGR2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,4,0,1,0,0,0,1,0
EGR3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,5,0,0,2,6,0
EHHADH,3,2,9,0,5,2,1,3,3,3,4,1,0,2,2,1,1,1,0,0,1,2,4,2,1,2,0,0,0,3,3,4,3,2,1,0,1,9,1,2,4,15
EI24,24,40,27,40,39,52,29,37,34,40,35,23,52,34,41,49,21,55,59,42,40,56,19,62,19,47,32,30,35,21,18,14,31,49,34,22,39,102,22,36,34,55
EIF4B,88,99,119,61,105,80,58,214,131,50,80,30,109,132,143,217,148,46,44,77,121,98,65,48,75,40,138,45,55,36,96,43,76,62,33,96,195,122,73,84,72,144
EIF4E,5,8,7,9,8,5,8,9,6,7,3,3,9,8,12,5,8,8,6,7,10,8,8,4,9,6,5,4,10,4,4,4,5,9,4,7,3,6,4,4,4,3
EIF4E1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4E2,12,11,9,7,13,7,12,7,12,10,7,10,14,4,9,10,12,9,13,10,13,13,12,8,9,8,6,11,11,13,10,11,8,15,10,11,7,7,10,9,10,7
EIF4EBP1,61,44,44,125,88,54,12,59,101,56,37,139,40,108,100,132,43,36,56,38,47,56,51,68,108,43,42,60,52,80,88,52,92,28,49,22,112,47,110,52,277,37
ELAVL1,9,12,15,15,12,25,11,16,20,14,12,7,16,15,6,9,8,17,13,16,13,19,14,18,22,14,14,24,16,13,14,10,9,17,15,21,18,12,16,15,15,10
ELF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
ELMO1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0
ENAH,16,21,30,21,26,16,16,12,6,16,23,25,12,0,8,3,8,3,18,8,19,71,41,20,16,10,0,11,16,14,20,15,16,20,36,2,7,17,24,10,29,18
ENO1,531,712,771,1431,936,703,662,292,369,766,826,939,862,684,285,523,435,1131,379,528,1039,425,732,709,811,868,786,1629,801,785,420,1315,539,814,896,708,400,351,620,759,1122,318
ENO2,1,7,35,8,8,14,15,13,18,18,12,80,24,16,11,7,9,38,3,5,2,1,5,9,53,21,10,67,13,20,22,45,7,4,24,34,13,2,25,32,7,12
ENO3,1,8,11,0,0,4,4,4,4,0,0,0,1,3,4,1,2,1,1,15,1,0,1,0,1,0,24,0,0,0,2,1,1,1,0,3,11,2,3,4,1,6
ENO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP300,7,5,8,11,2,9,14,10,8,9,7,12,19,8,12,7,8,9,20,13,5,17,10,6,9,4,11,8,9,9,39,19,15,19,14,16,14,11,11,9,9,9
EPHA2,26,37,52,84,33,56,37,45,33,89,35,22,20,0,25,36,6,119,25,97,19,40,104,40,63,187,0,91,105,37,4,1,2,78,26,0,88,0,141,36,8,36
EPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPOR,1,1,2,3,2,1,3,9,7,1,3,4,3,4,1,1,3,2,3,4,1,3,5,8,4,5,2,1,4,2,4,5,3,2,3,3,5,6,3,3,3,2
ERBB2,4,5,8,4,5,12,15,8,27,10,8,5,18,1,7,0,14,7,6,2,4,40,8,10,8,5,0,10,6,6,2,3,2,564,9,0,4,25,2,5,5,7
ERBB3,0,0,1,0,0,3,2,8,34,0,0,0,1,2,25,0,20,0,8,0,0,0,13,7,10,4,0,0,0,0,74,22,31,0,12,0,30,51,0,25,29,2
ERBB4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,27,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
EREG,0,31,32,0,68,16,8,158,23,2,13,0,12,2,115,25,0,7,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33
ESR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0
ESR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETS1,9,9,18,41,16,25,3,2,0,16,13,23,5,0,0,62,0,29,13,29,3,0,7,15,45,21,5,32,20,25,14,14,30,13,44,41,23,0,21,29,16,35
ETS2,9,22,5,14,4,47,21,18,71,9,7,6,5,8,26,7,13,11,14,1,3,0,7,18,10,9,14,9,19,8,0,3,2,13,9,40,24,0,10,4,2,2
EVC,18,2,7,5,5,5,4,0,0,4,16,5,8,1,0,6,0,11,0,2,1,5,1,0,3,2,0,3,4,19,5,2,3,7,9,6,0,1,6,8,3,6
EVC2,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,0
EVL,0,1,2,3,1,5,3,1,0,1,0,3,3,3,0,1,29,0,2,0,4,14,3,3,3,2,0,10,3,1,2,0,2,4,4,4,0,4,4,1,2,3
EXOC2,5,6,12,5,5,12,8,12,7,11,7,7,7,12,3,12,8,18,18,17,8,16,7,14,17,8,11,9,13,13,9,7,16,14,11,17,14,11,9,15,6,8
EXOC7,9,6,7,5,7,15,8,14,17,6,13,3,8,3,8,9,7,10,8,8,6,18,14,4,9,8,4,14,12,5,19,6,14,10,7,11,16,18,16,10,5,9
F2R,11,15,0,3,10,4,1,12,5,63,66,6,6,7,2,14,0,26,1,6,1,2,17,5,7,14,8,5,34,9,4,2,4,34,27,22,0,0,15,18,41,36
F3,1,2,0,0,0,31,29,18,10,80,61,90,85,0,106,1,1,259,51,0,2,1,4,37,361,5,0,70,97,5,0,2,2,191,30,0,1,0,9,0,1,1
FABP3,0,0,129,1,0,0,1,0,0,2,3,1,11,2,2,0,0,0,0,0,0,3,0,5,1,1,0,0,1,0,0,3,1,2,1,0,0,1,0,4,2,1
FADD,9,8,7,7,15,33,24,14,19,33,18,4,8,5,12,16,17,19,16,20,7,9,9,12,11,16,10,14,9,5,86,6,46,9,7,20,26,14,15,13,7,27
FADS2,14,23,3,43,3,24,9,1,1,31,6,5,2,5,5,1,3,7,0,0,9,13,17,3,7,31,19,38,10,53,0,0,0,10,15,9,1,3,26,1,0,45
FARP2,2,3,4,3,2,2,6,2,5,3,2,2,4,2,4,2,3,2,2,4,4,5,3,2,2,1,4,3,2,2,32,18,21,5,3,4,2,1,2,18,19,1
FAS,13,7,32,5,14,4,0,5,5,2,6,3,11,0,4,8,1,1,0,5,4,1,2,5,2,1,3,0,5,0,0,0,1,1,4,10,0,6,0,4,4,8
FASN,18,23,45,36,17,64,68,40,90,67,125,47,41,53,12,79,118,23,101,35,100,55,64,60,36,19,55,71,52,112,98,58,86,30,41,56,35,125,49,125,58,56
FAT4,1,0,3,2,0,1,0,0,0,3,3,3,0,0,0,3,0,7,0,1,1,0,0,1,0,0,0,1,3,1,0,0,0,1,3,0,0,0,1,0,0,6
FBP1,0,0,0,0,0,4,0,0,7,0,2,0,0,0,8,0,96,21,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
FBXO25,1,1,0,1,2,1,0,2,3,1,1,2,0,2,5,0,1,1,2,1,0,1,3,1,1,0,2,1,0,2,4,2,1,2,2,1,5,1,2,0,1,3
FBXO32,10,0,0,35,6,0,0,0,0,6,9,3,0,0,2,5,0,2,3,0,0,0,1,0,0,1,0,1,10,41,12,15,35,0,37,0,0,6,38,9,6,8
FBXW11,9,18,9,21,12,23,16,16,14,18,13,12,10,12,7,16,16,16,21,16,11,18,18,29,25,15,10,15,19,14,31,14,10,17,13,26,17,15,25,11,9,11
FFAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,8,0,1,2,0,0,0,2,0,0,0,1,0,0,0
FGF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FGF17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FGF18,0,0,0,1,0,0,0,1,2,0,0,0,39,0,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,24,0,0,4,0,1,0,0,18
FGF19,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
FGF2,36,20,49,64,83,8,8,3,2,7,4,10,0,6,3,65,0,0,1,2,7,101,1,0,11,1,0,8,9,1,0,0,2,42,7,0,0,0,26,1,2,39
FGF20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
FGF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF5,0,0,2,8,0,0,0,0,0,3,0,6,0,0,0,24,0,3,0,3,0,0,0,0,5,1,0,4,30,0,0,1,0,0,0,0,0,0,1,0,0,3
FGF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
FGFR1,14,13,24,13,5,12,13,9,2,10,8,18,16,0,0,21,1,15,3,4,2,44,4,5,23,3,0,26,11,23,0,0,3,13,12,0,6,2,12,1,3,4
FGFR2,4,0,2,6,1,0,1,4,1,0,0,0,13,0,1,0,3,0,3,0,0,0,11,10,0,0,1,0,0,1,0,0,0,2,9,0,0,11,5,0,0,3
FGFR3,1,0,0,0,0,0,2,7,5,3,0,2,15,7,0,1,1,2,1,1,2,2,5,3,5,0,0,0,0,0,0,0,0,7,5,0,0,11,6,0,2,1
FGFR4,21,8,7,0,11,6,5,9,0,1,0,0,14,6,20,0,3,0,2,6,1,1,9,4,18,5,2,0,0,0,7,3,3,9,0,0,16,6,0,1,4,1
FGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCN,5,2,6,4,3,1,3,2,3,5,3,4,3,4,3,5,4,5,2,3,1,3,5,1,1,2,1,6,4,6,2,2,5,1,5,3,2,4,4,6,4,4
FLNB,20,110,50,35,7,97,44,18,41,39,45,17,44,16,35,62,20,136,20,9,53,15,25,32,67,88,5,30,28,13,12,6,5,40,44,10,49,44,44,5,6,63
FLNC,99,0,41,0,13,99,2,11,0,63,142,58,86,54,0,52,0,62,0,0,0,2,4,2,199,41,0,60,9,20,0,0,0,0,19,0,1,0,0,0,0,58
FLOT1,32,20,50,31,28,61,36,25,67,105,60,41,18,68,20,59,58,84,65,57,31,47,25,49,108,81,37,103,96,116,43,46,34,40,113,101,30,41,94,117,33,45
FLOT2,28,22,36,15,45,43,45,22,48,53,47,19,31,63,18,17,33,36,35,18,31,34,32,26,26,9,54,36,18,26,24,21,17,67,28,104,22,33,37,27,12,25
FLT1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLT3LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FLT4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
FN1,54,49,125,18,262,1,29,1,0,174,365,2241,9,45,0,44,4,47,6,1,153,0,10,10,201,37,187,389,37,138,17,457,227,140,306,0,0,3,29,144,69,335
FNIP1,5,3,7,8,6,4,2,5,3,4,4,4,5,9,6,5,5,7,5,3,1,5,4,4,5,2,2,3,5,7,11,6,5,5,9,6,3,5,6,4,4,8
FNIP2,3,0,3,2,0,0,2,0,2,1,2,4,5,4,3,1,0,1,2,0,0,2,1,1,1,0,1,3,1,4,10,5,3,2,3,15,2,1,1,5,1,1
FOS,1,0,14,13,0,0,62,28,96,5,9,34,2,5,39,44,66,91,8,70,76,3,15,6,21,1,2,24,12,68,6,44,45,120,58,0,58,0,9,252,131,0
FOSB,0,0,2,0,0,0,7,2,37,0,0,4,0,1,1,13,6,13,1,9,2,0,0,0,3,0,0,1,2,14,0,13,4,20,4,0,18,0,0,68,35,0
