symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
PDE10A,-1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,0,-2,0,0,-1,1,0,0,-1,-1,0,-1,-1,-1
PDE1B,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
PDE1C,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1,1,0,2,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1
PDE3A,0,1,2,0,1,-1,1,0,0,1,-1,-1,0,-1,0,1,1,-1,-1,1,0,0,1,0,0,-1,1,1,0,0,0,-1,1,-1,-1,0,1,1,0,1,1,1
PDE3B,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,2,0,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
PDE4A,0,-1,-1,-1,-1,-2,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
PDE4B,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,-1,0,1,0,0,-1,1,-2,1,0
PDE4C,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PDE4D,1,1,0,1,1,0,-1,0,0,-1,-1,1,-1,0,2,1,0,0,-1,-1,-2,1,-1,2,1,-2,1,0,1,-1,1,-2,0,1,0,2,1,1,1,0,0,0
PDGFA,1,-1,1,1,0,0,1,0,0,-1,1,1,1,0,0,0,0,0,1,2,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,-1,1,1
PDGFB,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,0,-1
PDGFC,0,-1,0,-1,0,-2,1,0,0,0,0,-1,-1,0,0,-1,1,0,-1,0,0,2,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,1
PDGFD,-1,-1,0,0,-1,1,2,0,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,2,1,1,1,1,0,-1,-1,-1,-1,2,-1,0,1,1,-1,1,0,1
PDGFRA,-1,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,-1,0,0,-1,1,0,-1,0,0,1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
PDHB,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,-1,0,1,1,0,-1,0,-1,1,0,1,-1,0,0,0,-1,0,-1,-1,1
PDK1,1,0,1,-1,0,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1,-1
PDPK1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1
PERP,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
PF4V1,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
PFKFB2,1,0,1,1,1,0,2,0,0,-1,1,0,0,1,-1,0,2,0,1,0,1,1,0,-1,-1,1,1,1,0,-1,0,0,0,0,0,1,-1,1,1,1,0,-1
PFKFB3,0,0,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1,-2
PFKFB4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
PFKL,1,-1,-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,0,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,1
PFKM,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0,1
PFKP,1,0,0,0,0,1,0,0,0,-1,1,-1,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,1,-1,-1,-1,-1
PFN1,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
PFN2,0,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,1,-1,0,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
PFN3,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,0,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1,-1
PFN4,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,0,1,-1
PGAM5,-1,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,1,0,-1,0,0,1,-1,-2,0,1
PGF,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
PGR,-1,-1,0,0,-1,1,2,0,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,2,1,1,0,2,0,-1,-1,-1,-1,0,-1,0,1,1,-1,1,0,1
PHKB,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,2,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1,1
PHKG1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,-1,0,2,1,-2,1,0,1,-1,1,1,1,1,2,1,0,1,-1,1,1,1,1,1,1,1,2
PHKG2,1,0,1,-1,0,0,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PHLPP1,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,0,2,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1
PIAS1,-1,1,-1,-1,-1,0,1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,0,-1,0,0,0,1,1,-1,-1
PIAS2,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,2,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1
PIAS3,-1,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,1,1,-1
PIAS4,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
PIK3AP1,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,-1,-1,0,-1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1,-1
PIK3C3,-1,-1,0,0,-1,-1,1,1,0,-1,0,1,-1,1,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,0,-2,-1,-1,0,-1,0
PIK3CA,0,-1,0,0,1,1,-1,0,0,-1,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,-2,2,1,1,1,1
PIK3CD,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,0,-1,0,1,0,-1
PIK3R1,1,1,0,1,1,0,-1,0,0,-1,-1,1,0,0,0,1,0,0,-1,-1,1,1,0,-1,1,-2,1,0,1,-1,0,1,0,1,0,1,1,1,1,-1,0,0
PIK3R2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PIK3R3,-1,-1,-1,1,0,-1,1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0,-1
PIK3R4,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,1,-1,0,-1,0,1,1,1,0,0,1,0,0,0,0,1,2,1
PIK3R5,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,1,0,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
PIM1,-1,-1,0,1,-1,-1,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,-1,-1,2,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
PIN1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-2,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
PITX2,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
PKM,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,2,0,0,1,-1,0,0,2,-1,0,0,0,1,1,-1,-1
PKN1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1
PKN3,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
PLA2G12A,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
PLA2G2E,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0,-1
PLA2G4B,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,-1,-1,0,0,0,1,-1,-1,-2
PLA2G4F,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,-1,-1,0,0,0,1,1,-1,-2
PLA2G6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,1,-1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,2,-1
PLAT,-1,0,0,1,0,0,-1,-1,0,1,-1,1,1,0,0,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,0,0,1,-1,-1,1,0,0,0,0,1,0,-1,0,0
PLAU,0,0,1,0,1,0,-1,0,-2,1,1,-1,0,1,0,0,-1,0,0,0,1,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,-2,-1,-1,-1
PLCB1,-1,1,0,0,-1,-1,2,0,0,1,-1,1,1,-1,0,2,1,0,1,0,1,0,2,0,1,0,0,1,0,0,0,1,1,1,1,0,2,1,0,2,1,1
PLCB2,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,2,-1,0,0,0,0,-1,-1,-2
PLCB3,-1,0,0,-1,0,0,-1,-1,0,-1,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
PLCB4,-2,1,0,0,-1,-1,2,0,0,1,-1,1,1,-1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,1,1,1,1,0,2,1,0,2,1,1
PLCD1,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,1
PLCD3,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,2,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
PLCE1,1,0,1,0,1,0,1,0,0,1,0,-1,0,-1,0,-1,0,0,-1,0,1,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
PLCG1,1,0,0,1,1,0,0,0,0,-1,1,1,1,0,2,1,2,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1
PLCG2,1,-1,1,-1,1,-1,0,2,0,1,0,1,0,1,0,0,1,-1,1,1,0,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,0,-2,2,1,-1,-1,-1,1
PLD1,0,-1,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,2,0,0,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,2,1,0,1,1
PLD2,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
PLIN2,1,0,-2,2,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,-1,-2,-1,-1,0,0,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,1,-2,-1,-1,1,-1,-1,0
PLIN4,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
PLIN5,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
PLK1,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PLK2,1,1,0,1,1,0,-1,0,0,-1,-1,1,0,0,1,1,0,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,1,1,0,1,0,2,1,1,1,0,0,0
PLK3,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,0,0,-1
PLK4,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
PLTP,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1,1
PMAIP1,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,0,-1,0,-2,-1,-1,0,-1,-1
POMC,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,1,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,0,1,-1
PPARA,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
PPARD,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,-1,-1,2,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
PPARG,-1,0,-1,1,1,-1,-1,-1,0,1,0,1,-1,1,0,0,1,0,-1,-1,-1,-1,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,-1,1,-1,-1,-1,1
PPARGC1A,0,-1,0,-1,1,1,-1,1,0,0,1,-1,0,0,1,-1,0,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,0
PPIF,0,0,1,0,1,-1,-1,-2,0,1,1,-1,0,1,0,-1,-1,-1,-1,0,1,1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,-2,-1,-2
PPM1A,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
PPM1B,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,-1
PPM1D,1,1,1,-1,2,0,1,2,0,1,1,-1,0,0,0,1,2,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1
PPP1CA,-1,0,0,-1,0,0,2,-1,0,0,1,1,0,0,0,1,1,1,1,2,-1,1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
PPP1CB,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,1,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,-1
PPP1CC,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
PPP1R12A,0,1,2,-1,1,1,-1,0,-2,0,0,-1,0,0,2,1,2,0,-1,1,1,1,0,-1,-1,1,1,0,0,0,0,-1,1,1,-1,0,1,1,-1,-1,1,2
PPP1R12B,1,0,1,1,1,0,2,-1,0,-1,1,0,0,1,-1,0,2,0,1,0,1,1,1,1,-1,-2,1,1,0,1,0,0,0,-1,0,1,-1,1,1,-1,0,-1
PPP1R12C,1,1,-1,-1,-1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,0,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,-1,1,-1
PPP1R1B,0,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,2,-1,0,0,0,1,0,0,-1
PPP1R3B,-1,0,-1,1,0,0,-1,-1,0,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,-1,0,-1,0,0
PPP1R3C,-1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
PPP1R3D,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1
PPP1R3E,-1,0,0,-1,-1,-1,-1,0,0,0,1,-1,0,0,0,0,-1,0,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,-1
PPP2CA,1,0,0,1,1,-1,-1,-1,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,0,0,0,0,1,0,0,1,0,-1,-1
PPP2CB,-1,0,0,1,0,0,-1,0,0,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,-1,0,-1,0,0
PPP2R1A,1,1,-1,-1,-1,-1,0,0,0,-1,1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1,-1
PPP2R2A,-1,0,0,1,0,1,-1,0,0,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,-1,0,-1,0,0
PPP2R2C,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1
PPP2R2D,-1,-1,1,-2,0,0,0,-2,0,-1,0,-1,0,-1,0,-1,-1,0,-1,-1,1,1,1,0,0,-1,-2,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,1,-2,-1,-1
PPP2R3A,-1,-1,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,0,1,-1,0,1,-1,1,1,2,1,-1,1,-1,0,1,1,1,0,0,1,0,0,0,0,0,2,1
PPP2R3C,-1,0,0,-1,-1,2,0,0,0,0,1,0,0,-1,0,0,1,0,-1,0,1,0,1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,-1
PPP2R5A,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1
PPP2R5B,-1,0,0,-1,0,0,-1,-1,0,1,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
PPP2R5C,-1,0,-1,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,0,-1,1,-1,2,0,-1,0,-1,0,0,0,0,-1,1,-1,-1,0,-1
PPP2R5E,-1,0,0,-1,-1,1,0,0,0,0,1,-1,0,-1,0,0,2,0,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,1,-1
PPP3CA,1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
PPP3CC,-1,-1,-1,1,0,0,-1,-1,2,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,-1,0,-2,0,-1
PPP3R1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
PPP3R2,1,-1,0,1,0,1,-1,0,0,-1,-1,-1,0,0,0,1,0,0,-1,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,1,1,1,0,0,-1,1,-1,-1,0
PPP4C,1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PRDM4,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,1,0,-1,1,1,-1,0,-1,2,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
PREX1,1,0,0,1,1,0,0,-1,0,0,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,-2,1,1,-1,1,1,1
PRICKLE1,-1,1,2,-1,1,1,-1,0,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,2,1,-1,1,1,0,0,1,0,1,1,1,-1,0,0,1,0,1,1,1
PRICKLE4,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,0,2,1,0,-1,1,-1,1,-1,0,-1,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
PRKAA1,1,0,0,1,1,2,2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,2,0,1,1,1,1,1,-1,1,0
PRKAA2,0,-1,0,1,0,-1,0,0,0,0,0,1,1,0,0,-1,-1,-1,1,0,-1,1,0,1,1,1,1,1,0,1,0,1,-1,0,1,0,0,-1,1,1,1,0
PRKAB1,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,0,0,-1,1,1,-1,1,-1,1,1,0,0,0,0,-1,0,1,0,-1,0,0,1,0,0,0,1
PRKAB2,-1,0,1,1,1,1,2,0,0,0,-2,0,1,0,0,0,2,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,-1
PRKACA,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1
PRKACB,0,-1,0,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,1,1,0,0,1,0,1,1,1,-1,1,0,1,0,1,-1,-1,1,0,0,-1,1,1,-1,0
PRKACG,0,0,-1,1,0,1,-1,0,0,-1,0,-1,0,-1,0,1,-1,0,0,-1,1,0,-1,-1,1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,0
