DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,1314,1314,SRC,5.847569061002681
1504.0,4.0,19.050954411852985,1501.0,2.0,27.674487269340446,SW-620,-1.7777777777777777,1010,1504,1399,1399,TNF,6.940675476777407
1504.0,4.0,19.050954411852985,1501.0,2.0,27.674487269340446,SW-620,-1.7777777777777777,1010,1504,1106,1106,PTGS2,11.832354791480274
1495.0,1.0,10.337523948842641,1505.0,4.0,48.63446462330224,SW-620,-1.7777777777777777,2596,1495,401,401,ESR1,10.337523948842641
1504.0,4.0,19.050954411852985,1501.0,2.0,27.674487269340446,SW-620,-1.7777777777777777,1010,1504,439,439,FGFR2,0.10530209788756696
1495.0,1.0,10.337523948842641,1492.0,12.0,54.34880780092948,SW-620,-1.7777777777777777,671,1495,401,401,ESR1,10.337523948842641
1504.0,4.0,19.050954411852985,1501.0,2.0,27.674487269340446,SW-620,-1.7777777777777777,1010,1504,885,885,NFKB1,0.17262204570773726
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1506.0,3.0,5.998427030122255,SW-620,-1.8888888888888888,1954,1492,1325,1325,STAT5B,8.388386748951044
1501.0,2.0,27.674487269340446,1491.0,2.0,0.2629549278904003,SW-620,-2.0,584,1501,118,118,BCL2,27.331251235369464
1494.0,1.0,0.08919572479494382,1490.0,2.0,22.26148787949827,SW-620,-2.0,1836,1494,858,858,MTOR,0.08919572479494382
1501.0,2.0,27.674487269340446,1491.0,2.0,0.2629549278904003,SW-620,-2.0,584,1501,821,821,MAPT,0.3432360339709812
