SpNotation,Attention_x,cell_line_name,cell_line_num_x,mean_rank_x,Attention_y,cell_line_num_y,mean_rank_y
sp5,0.1432603642391304,PC-3,26,1,0.33643709099999997,26.0,5.0
sp6,0.0356566165934239,PC-3,26,22,0.09252040354999996,26.0,12.0
sp7,0.035012179544784354,PC-3,26,23,0.34651829282166663,26.0,4.0
sp8,0.012420397984719162,PC-3,26,47,0.00893835713,26.0,31.0
sp9,0.052137195594999984,PC-3,26,9,,,
sp10,0.038144303068817796,PC-3,26,18,,,
sp11,0.07217179417037035,PC-3,26,4,,,
sp12,0.034679960789830086,PC-3,26,24,0.009300059337857132,26.0,30.0
sp13,0.01958787029235888,PC-3,26,39,0.02633821365,26.0,19.0
sp14,0.09167959283550846,PC-3,26,3,0.02283729214166667,26.0,23.0
sp15,0.025229828710063087,PC-3,26,32,,,
sp16,0.02706074047406895,PC-3,26,30,1.0,26.0,1.0
sp17,0.019246826929955746,PC-3,26,40,0.011024374211619949,26.0,29.0
sp18,0.06191209590566036,PC-3,26,8,,,
sp19,0.03772853698719368,PC-3,26,19,0.2535174613,26.0,6.0
sp20,0.041146891013306104,PC-3,26,15,0.01928404222,26.0,24.0
sp21,0.010569480994726597,PC-3,26,48,0.008655334389999976,26.0,32.0
sp22,0.018483917848480892,PC-3,26,41,0.007442560261719989,26.0,35.0
sp23,0.037269053949024605,PC-3,26,21,0.01810359650299995,26.0,26.0
sp24,0.10006626575899126,PC-3,26,2,0.518090123,26.0,2.0
sp25,0.02450522093666411,PC-3,26,33,0.02753070897999995,26.0,18.0
sp26,0.015330054908979573,PC-3,26,44,,,
sp27,0.021410168329608095,PC-3,26,37,,,
sp28,0.02348891585681491,PC-3,26,36,0.023960751559416776,26.0,22.0
sp29,0.017347305589916203,PC-3,26,42,0.0995838888828333,26.0,11.0
sp30,0.0455524905470524,PC-3,26,12,0.035690222790461516,26.0,17.0
sp31,0.038472307562448974,PC-3,26,17,,,
sp32,0.07212150435254236,PC-3,26,5,0.18399450929999997,26.0,8.0
sp33,0.02675112766688496,PC-3,26,31,0.08159219240297315,26.0,13.0
sp34,0.021009319396747668,PC-3,26,38,,,
sp35,0.029012880708206373,PC-3,26,29,0.011367581476666666,26.0,28.0
sp36,0.04136230195158191,PC-3,26,14,0.13976402689999995,26.0,9.0
sp37,0.0470572816379679,PC-3,26,11,0.3909428216,26.0,3.0
sp38,0.06342208725444443,PC-3,26,6,0.1119272375,26.0,10.0
sp39,0.029255075412860564,PC-3,26,27,,,
sp40,0.062114192677570075,PC-3,26,7,,,
sp41,0.013524677713855156,PC-3,26,46,0.00813395245652305,26.0,34.0
sp42,0.05081174782577585,PC-3,26,10,0.06482662570499997,26.0,16.0
sp43,0.04089869224911503,PC-3,26,16,,,
sp44,0.014652480284457899,PC-3,26,45,0.02487765001721812,26.0,20.0
sp45,0.017059393555634975,PC-3,26,43,0.018395556095,26.0,25.0
sp46,0.0450455589037131,PC-3,26,13,0.18504622983333333,26.0,7.0
sp47,0.02957924343117335,PC-3,26,26,0.07492182966142857,26.0,14.0
sp48,0.03251277018389472,PC-3,26,25,0.015608685664999974,26.0,27.0
sp1,0.02781457766985293,RPMI-8226,27,29,,,
sp2,0.023000996573199654,RPMI-8226,27,32,0.25670869151234876,27.0,7.0
sp3,0.03492072130921051,RPMI-8226,27,21,0.02566148269999995,27.0,18.0
sp4,0.02190053463823247,RPMI-8226,27,33,0.011054356769999989,27.0,28.0
sp5,0.14703378183043478,RPMI-8226,27,1,0.290090046,27.0,6.0
sp6,0.03690995948635868,RPMI-8226,27,17,0.023521657799999998,27.0,21.0
sp7,0.03336719841013476,RPMI-8226,27,23,0.4359672574,27.0,4.0
sp8,0.01999430167219519,RPMI-8226,27,36,0.23713577023000001,27.0,9.0
sp9,0.05154625382819671,RPMI-8226,27,10,,,
sp10,0.03604396383380565,RPMI-8226,27,19,,,
sp11,0.07114619059444444,RPMI-8226,27,5,,,
sp12,0.03418810592747571,RPMI-8226,27,22,0.009605150537499987,27.0,29.0
sp13,0.018729755479571765,RPMI-8226,27,38,0.02386949507,27.0,20.0
sp14,0.09226027176118642,RPMI-8226,27,3,0.02059185534999997,27.0,23.0
sp15,0.025401727931051405,RPMI-8226,27,31,,,
sp16,0.02887481974586205,RPMI-8226,27,27,1.0,27.0,1.0
sp17,0.018082125493541736,RPMI-8226,27,39,0.09965185772199997,27.0,13.0
sp18,0.05505329730660376,RPMI-8226,27,8,,,
sp19,0.02001270181765764,RPMI-8226,27,35,,,
sp20,0.04188941507745871,RPMI-8226,27,15,0.02008117024999995,27.0,24.0
sp21,0.010526156390278233,RPMI-8226,27,48,0.0081024018785,27.0,31.0
sp22,0.016271055217214947,RPMI-8226,27,45,0.007941960769999984,27.0,32.0
sp23,0.03853684398807691,RPMI-8226,27,16,0.0246621226,27.0,19.0
sp24,0.1035788409992674,RPMI-8226,27,2,0.55590205415,27.0,2.0
sp25,0.02653992853824044,RPMI-8226,27,30,0.021934885100000003,27.0,22.0
sp26,0.01903406293523808,RPMI-8226,27,37,,,
sp27,0.02788680963673274,RPMI-8226,27,28,,,
sp28,0.01732636087659378,RPMI-8226,27,42,0.027457351934111033,27.0,17.0
sp29,0.01719615890042701,RPMI-8226,27,44,0.14113045882250003,27.0,11.0
sp30,0.04608747300288305,RPMI-8226,27,12,0.017474784854999995,27.0,25.0
sp31,0.03597905465591836,RPMI-8226,27,20,,,
sp32,0.07569922683050846,RPMI-8226,27,4,0.2050167542,27.0,10.0
sp33,0.021375868339812636,RPMI-8226,27,34,0.017286753192060002,27.0,26.0
sp34,0.017349054091192005,RPMI-8226,27,41,,,
sp35,0.029749058802850108,RPMI-8226,27,25,0.013598723719999968,27.0,27.0
sp36,0.03315712242436157,RPMI-8226,27,24,0.24410496539999998,27.0,8.0
sp37,0.048413745038663095,RPMI-8226,27,11,0.51968763525,27.0,3.0
sp38,0.0637841311617111,RPMI-8226,27,6,0.110086971,27.0,12.0
sp39,0.036497586062947104,RPMI-8226,27,18,,,
sp40,0.06164302661523363,RPMI-8226,27,7,,,
sp41,0.013719393889290507,RPMI-8226,27,47,,,
sp42,0.0516770835676724,RPMI-8226,27,9,0.085628359125,27.0,15.0
sp43,0.043115648158053084,RPMI-8226,27,14,,,
sp44,0.015870276613070694,RPMI-8226,27,46,0.05464010344272725,27.0,16.0
sp45,0.01722296285948264,RPMI-8226,27,43,0.006169989826666633,27.0,33.0
sp46,0.04389235145051638,RPMI-8226,27,13,0.3499381705833333,27.0,5.0
sp47,0.02926377966775755,RPMI-8226,27,26,0.09444635742766382,27.0,14.0
sp48,0.01777636509073683,RPMI-8226,27,40,0.0088433936,27.0,30.0
sp1,0.023062205959665728,SF-268,28,32,,,
sp2,0.02232689186588093,SF-268,28,34,0.5047471567652775,28.0,1.0
sp3,0.04061120925315788,SF-268,28,18,0.02558604607999995,28.0,9.0
sp4,0.022537070632053,SF-268,28,33,0.007513873054999975,28.0,18.0
sp5,0.14054261418405797,SF-268,28,1,0.33122213300000003,28.0,2.0
sp6,0.042627945345842376,SF-268,28,15,0.01713566429999995,28.0,12.0
sp7,0.032855083146361166,SF-268,28,27,,,
sp8,0.012561028591508719,SF-268,28,46,,,
sp9,0.046524397628852444,SF-268,28,10,,,
sp10,0.03889884689370444,SF-268,28,20,,,
sp11,0.07114967474296294,SF-268,28,5,,,
sp12,0.03547692457038833,SF-268,28,23,0.010183214749999999,28.0,15.0
sp13,0.018334004188464783,SF-268,28,39,0.022861071625,28.0,10.0
sp14,0.09098410330711863,SF-268,28,3,,,
sp15,0.02490354175260517,SF-268,28,30,,,
sp16,0.027245112487310333,SF-268,28,28,,,
sp17,0.019192367914091908,SF-268,28,37,0.00635405563104835,28.0,19.0
sp18,0.061602749773584896,SF-268,28,8,,,
sp19,0.03464200275427926,SF-268,28,24,,,
sp20,0.04174028787036733,SF-268,28,16,,,
sp21,0.01105565904371809,SF-268,28,48,0.008666548934999975,28.0,16.0
sp22,0.01659988170946968,SF-268,28,43,,,
sp23,0.03835399529261537,SF-268,28,21,0.0159320331,28.0,13.0
sp24,0.11891148898687844,SF-268,28,2,0.0464570984,28.0,7.0
sp25,0.025086647935374795,SF-268,28,29,,,
sp26,0.024866118318231274,SF-268,28,31,,,
sp27,0.02116301166001912,SF-268,28,36,,,
sp28,0.018427774892926286,SF-268,28,38,0.026222921324326774,28.0,8.0
sp29,0.016873582075809714,SF-268,28,42,,,
sp30,0.040681655343586275,SF-268,28,17,,,
sp31,0.03955743584993195,SF-268,28,19,,,
sp32,0.0754904877898305,SF-268,28,4,0.288865661,28.0,3.0
sp33,0.02220449969408349,SF-268,28,35,,,
sp34,0.017451083370935976,SF-268,28,40,,,
sp35,0.032971898736616614,SF-268,28,25,0.01154432399,28.0,14.0
sp36,0.044576384409039535,SF-268,28,13,,,
sp37,0.045000387716847584,SF-268,28,12,,,
sp38,0.06389564298068147,SF-268,28,7,0.1167233628,28.0,5.0
sp39,0.037583075677211523,SF-268,28,22,0.2057290024,28.0,4.0
sp40,0.06011269239242989,SF-268,28,9,,,
sp41,0.012940087484350275,SF-268,28,45,,,
sp42,0.06443299104155172,SF-268,28,6,0.055160678049999974,28.0,6.0
sp43,0.045097256632477864,SF-268,28,11,,,
sp44,0.015420532229133461,SF-268,28,44,0.008105730486153834,28.0,17.0
sp45,0.017153015243112805,SF-268,28,41,0.006093777396799966,28.0,20.0
sp46,0.04298827011887519,SF-268,28,14,,,
sp47,0.032862842316457704,SF-268,28,26,0.018251401130999986,28.0,11.0
sp48,0.01169114211612483,SF-268,28,47,,,
sp1,0.024922982347735278,SF-295,29,34,0.01455993805,29.0,26.0
sp2,0.02251748415586099,SF-295,29,36,0.25746250061982373,29.0,7.0
sp3,0.03454033945350876,SF-295,29,23,0.029710590499999998,29.0,16.0
sp4,0.022258036505828138,SF-295,29,37,0.008422042144999963,29.0,32.0
sp5,0.14507364308405796,SF-295,29,1,0.382217343,29.0,5.0
sp6,0.03601528763184781,SF-295,29,18,0.0215230345999999,29.0,21.0
sp7,0.03616634661578166,SF-295,29,17,0.43561146744999996,29.0,3.0
sp8,0.010902705228729437,SF-295,29,48,,,
sp9,0.05361769274393441,SF-295,29,10,,,
sp10,0.028060275506364356,SF-295,29,27,,,
sp11,0.0743639452622222,SF-295,29,5,,,
sp12,0.03417291618364076,SF-295,29,24,0.010205891949999974,29.0,28.0
sp13,0.01851618485831084,SF-295,29,40,0.023799528769999974,29.0,17.0
sp14,0.09021874045516948,SF-295,29,3,0.023776526617499988,29.0,18.0
sp15,0.025026451754949917,SF-295,29,32,,,
sp16,0.027067391998758607,SF-295,29,28,1.0,29.0,1.0
sp17,0.018094210711438838,SF-295,29,41,0.00691048130399995,29.0,34.0
sp18,0.05430106028301886,SF-295,29,9,,,
sp19,0.03485765737707206,SF-295,29,20,,,
sp20,0.04169174474800774,SF-295,29,14,0.0191115121,29.0,22.0
sp21,0.012346151062916146,SF-295,29,47,0.040707139229999974,29.0,13.0
sp22,0.018928523159847523,SF-295,29,39,0.005351671139344975,29.0,35.0
sp23,0.03478007078392306,SF-295,29,21,0.01814868188,29.0,23.0
sp24,0.10706468884127233,SF-295,29,2,0.53254490725,29.0,2.0
sp25,0.02501642013046945,SF-295,29,33,0.0309496129,29.0,14.0
sp26,0.02671418821448978,SF-295,29,29,,,
sp27,0.0285316997950722,SF-295,29,25,,,
sp28,0.023119262554373805,SF-295,29,35,0.03011009258599509,29.0,15.0
sp29,0.016833496618814576,SF-295,29,44,0.11722489069559998,29.0,9.0
sp30,0.04165141817399192,SF-295,29,15,0.015783515195454532,29.0,25.0
sp31,0.03583653736489795,SF-295,29,19,,,
sp32,0.07449202635423727,SF-295,29,4,0.1411985872,29.0,8.0
sp33,0.02527389845048637,SF-295,29,31,0.022411181000000002,29.0,19.0
sp34,0.02084458440242392,SF-295,29,38,,,
sp35,0.025553639653904163,SF-295,29,30,0.00962694892999995,29.0,29.0
sp36,0.04034693075581919,SF-295,29,16,0.022079111800000002,29.0,20.0
sp37,0.04647191137518715,SF-295,29,11,0.40841325593333333,29.0,4.0
sp38,0.0635704082748148,SF-295,29,6,0.1159568446,29.0,10.0
sp39,0.03470129604001441,SF-295,29,22,0.01172698566999995,29.0,27.0
sp40,0.06076724263943924,SF-295,29,7,,,
sp41,0.017732621422339674,SF-295,29,43,0.00935009866,29.0,30.0
sp42,0.05500189859793102,SF-295,29,8,0.08052445833,29.0,11.0
sp43,0.04492130834115043,SF-295,29,13,,,
sp44,0.015452396341086564,SF-295,29,46,0.008222522986923057,29.0,33.0
sp45,0.016651417466568612,SF-295,29,45,0.017065123249999963,29.0,24.0
sp46,0.04509534737531965,SF-295,29,12,0.34871551698333336,29.0,6.0
sp47,0.028202501798752413,SF-295,29,26,0.07584243954277776,29.0,12.0
sp48,0.01786846574714735,SF-295,29,42,0.009083904075,29.0,31.0
sp1,0.02404304813668213,SF-539,30,31,,,
sp2,0.021956892338594318,SF-539,30,34,0.25712918691857,30.0,7.0
sp3,0.040544057649649114,SF-539,30,17,0.023597663365,30.0,12.0
sp4,0.02293538996745885,SF-539,30,33,0.0075411546919999795,30.0,23.0
sp5,0.1429836647797101,SF-539,30,1,0.35122911300000004,30.0,6.0
sp6,0.03864192386595107,SF-539,30,19,0.0219510189,30.0,14.0
sp7,0.033399501672142846,SF-539,30,24,0.4111689167,30.0,5.0
sp8,0.011481632187922931,SF-539,30,48,0.01241417608,30.0,17.0
sp9,0.05068381007631146,SF-539,30,11,,,
sp10,0.03452135145837144,SF-539,30,22,,,
sp11,0.07410575772839503,SF-539,30,5,,,
sp12,0.03377678707888348,SF-539,30,23,0.009981782783749988,30.0,20.0
sp13,0.01880844922688373,SF-539,30,37,0.022809601019999973,30.0,13.0
sp14,0.09269999150855932,SF-539,30,3,,,
sp15,0.025061985459869266,SF-539,30,30,,,
sp16,0.030459313744482745,SF-539,30,26,1.0,30.0,2.0
sp17,0.018722246389306564,SF-539,30,38,0.008868251819999999,30.0,22.0
sp18,0.05766958118867923,SF-539,30,9,,,
sp19,0.03269596517896395,SF-539,30,25,,,
sp20,0.040249249189644884,SF-539,30,18,,,
sp21,0.01653389200014579,SF-539,30,45,0.006525850561571428,30.0,24.0
sp22,0.017622501692944985,SF-539,30,42,,,
sp23,0.0349045756739846,SF-539,30,21,0.015175977005,30.0,15.0
sp24,0.10937090351180397,SF-539,30,2,1.0,30.0,3.0
sp25,0.026583203001812963,SF-539,30,29,,,
sp26,0.016382631617551005,SF-539,30,46,,,
sp27,0.021166423437372454,SF-539,30,35,,,
sp28,0.01816896137364435,SF-539,30,41,0.028026866271652844,30.0,11.0
sp29,0.01820696992894533,SF-539,30,40,0.14339297284546,30.0,8.0
sp30,0.043787260696266116,SF-539,30,15,,,
sp31,0.05538246885774148,SF-539,30,10,,,
sp32,0.08148481953220338,SF-539,30,4,,,
sp33,0.023646681819669283,SF-539,30,32,,,
sp34,0.01895638941771798,SF-539,30,36,,,
sp35,0.0296784886906709,SF-539,30,27,0.01141922914999995,30.0,19.0
sp36,0.04237301859107343,SF-539,30,16,,,
sp37,0.04664831331689223,SF-539,30,12,0.51808973535,30.0,4.0
sp38,0.0638351669725185,SF-539,30,6,0.110341573,30.0,9.0
sp39,0.035269219496490374,SF-539,30,20,,,
sp40,0.06009201119102802,SF-539,30,8,,,
sp41,0.016885962036017246,SF-539,30,44,,,
sp42,0.06331420009724137,SF-539,30,7,0.014519694100000001,30.0,16.0
sp43,0.045217178711681405,SF-539,30,13,,,
sp44,0.015287435358402582,SF-539,30,47,0.008937001033571413,30.0,21.0
sp45,0.01732193776609651,SF-539,30,43,0.005903500544333283,30.0,25.0
sp46,0.045058831854459,SF-539,30,14,1.0,30.0,1.0
sp47,0.02858950641959406,SF-539,30,28,0.08157765320874999,30.0,10.0
sp48,0.018332949036421037,SF-539,30,39,0.012037444835,30.0,18.0
sp1,0.02990867398249998,SK-MEL-2,31,25,,,
sp2,0.022629877193851882,SK-MEL-2,31,36,0.10867619980229679,31.0,10.0
sp3,0.035386606136842094,SK-MEL-2,31,23,0.025074229899999974,31.0,19.0
sp4,0.02588699804328518,SK-MEL-2,31,33,0.09853646928230769,31.0,12.0
sp5,0.14255641034782607,SK-MEL-2,31,1,0.35842645399999995,31.0,6.0
sp6,0.03800569667021738,SK-MEL-2,31,18,0.0223754326,31.0,21.0
sp7,0.035438768564568714,SK-MEL-2,31,21,0.5000000136666666,31.0,5.0
sp8,0.011282438377753409,SK-MEL-2,31,47,,,
sp9,0.062070639538196706,SK-MEL-2,31,7,,,
sp10,0.03790832973808096,SK-MEL-2,31,19,,,
sp11,0.07299061477037036,SK-MEL-2,31,4,,,
sp12,0.03509966169477668,SK-MEL-2,31,24,0.010664061391874974,31.0,25.0
sp13,0.02003477289708281,SK-MEL-2,31,38,0.024430024800000002,31.0,20.0
sp14,0.08953269795491524,SK-MEL-2,31,3,,,
sp15,0.024641397709473017,SK-MEL-2,31,34,,,
sp16,0.026915136746972396,SK-MEL-2,31,31,1.0,31.0,1.0
sp17,0.017649268479776836,SK-MEL-2,31,43,0.008740606585000001,31.0,27.0
sp18,0.06035971078113206,SK-MEL-2,31,8,,,
sp19,0.028030345626711698,SK-MEL-2,31,29,,,
sp20,0.04269888947459549,SK-MEL-2,31,15,0.0200358198,31.0,23.0
sp21,0.010514990084863897,SK-MEL-2,31,48,0.022132373339999997,31.0,22.0
sp22,0.01868847861166147,SK-MEL-2,31,40,0.17313943996142858,31.0,8.0
sp23,0.041815887738461524,SK-MEL-2,31,16,0.02986320609999995,31.0,18.0
sp24,0.09994462828678333,SK-MEL-2,31,2,0.53762017775,31.0,4.0
sp25,0.026896171626389298,SK-MEL-2,31,32,,,
sp26,0.020333072416190465,SK-MEL-2,31,37,,,
sp27,0.028767232018092153,SK-MEL-2,31,26,,,
sp28,0.0191140757098549,SK-MEL-2,31,39,0.0954729872753237,31.0,13.0
sp29,0.018067510280216196,SK-MEL-2,31,41,0.0776299908985714,31.0,15.0
sp30,0.042734246019274176,SK-MEL-2,31,14,0.016035167436249994,31.0,24.0
sp31,0.035394448391734674,SK-MEL-2,31,22,,,
sp32,0.0672209631457627,SK-MEL-2,31,5,0.31321961,31.0,7.0
sp33,0.022938731879894012,SK-MEL-2,31,35,0.1721971535,31.0,9.0
sp34,0.017924167099536162,SK-MEL-2,31,42,,,
sp35,0.028356027930466814,SK-MEL-2,31,27,0.062324718630000005,31.0,16.0
sp36,0.03856112983313558,SK-MEL-2,31,17,,,
sp37,0.04704847799016042,SK-MEL-2,31,11,0.55549350675,31.0,3.0
sp38,0.06560186780222221,SK-MEL-2,31,6,0.106358107,31.0,11.0
sp39,0.03666111735908652,SK-MEL-2,31,20,,,
sp40,0.058490536046542044,SK-MEL-2,31,9,,,
sp41,0.01523910847663441,SK-MEL-2,31,45,0.009818270366072749,31.0,26.0
sp42,0.04985739207939654,SK-MEL-2,31,10,0.0579596256,31.0,17.0
sp43,0.044283469557079624,SK-MEL-2,31,13,,,
sp44,0.014905282065047605,SK-MEL-2,31,46,0.007983165752857128,31.0,28.0
sp45,0.016631791244254887,SK-MEL-2,31,44,0.005154202693333333,31.0,29.0
sp46,0.0443300041252049,SK-MEL-2,31,12,1.0,31.0,2.0
sp47,0.028265508327440157,SK-MEL-2,31,28,0.08247464340866667,31.0,14.0
sp48,0.027384478538199992,SK-MEL-2,31,30,,,
sp1,0.02914300605431371,SK-MEL-28,32,29,,,
sp2,0.02202193976514614,SK-MEL-28,32,37,0.504361727581,32.0,5.0
sp3,0.03492755316728068,SK-MEL-28,32,21,0.0263981519,32.0,14.0
sp4,0.02223176593554843,SK-MEL-28,32,36,0.008571024963333318,32.0,23.0
sp5,0.14337270306086952,SK-MEL-28,32,1,0.35797823399999995,32.0,7.0
sp6,0.03873906170157607,SK-MEL-28,32,18,0.0206857658,32.0,18.0
sp7,0.034102190044663055,SK-MEL-28,32,24,0.5000000176666667,32.0,6.0
sp8,0.013984910623150671,SK-MEL-28,32,47,,,
sp9,0.049804323857868836,SK-MEL-28,32,10,,,
sp10,0.0393290061215101,SK-MEL-28,32,17,,,
sp11,0.07358350073580246,SK-MEL-28,32,4,,,
sp12,0.03473562077354367,SK-MEL-28,32,22,,,
sp13,0.01864905763919259,SK-MEL-28,32,40,0.024474129899999975,32.0,15.0
sp14,0.093177023334661,SK-MEL-28,32,3,,,
sp15,0.024777926371714318,SK-MEL-28,32,33,,,
sp16,0.02753013078613792,SK-MEL-28,32,31,1.0,32.0,3.0
sp17,0.020716704758137167,SK-MEL-28,32,38,,,
sp18,0.06523691765283017,SK-MEL-28,32,6,,,
sp19,0.02822053413382881,SK-MEL-28,32,30,,,
sp20,0.04276380089533468,SK-MEL-28,32,15,0.02073715995,32.0,17.0
sp21,0.009555025774469001,SK-MEL-28,32,48,0.00801764726,32.0,25.0
sp22,0.017751676904268213,SK-MEL-28,32,41,0.010122338749999949,32.0,22.0
sp23,0.04004163495584613,SK-MEL-28,32,16,0.022760344449999997,32.0,16.0
sp24,0.10002105147791865,SK-MEL-28,32,2,0.5304467873,32.0,4.0
sp25,0.024486890410152656,SK-MEL-28,32,34,,,
sp26,0.025166673702585015,SK-MEL-28,32,32,,,
sp27,0.02956062319538337,SK-MEL-28,32,28,,,
sp28,0.017587652004580383,SK-MEL-28,32,43,0.031896696560208306,32.0,13.0
sp29,0.01766788249983782,SK-MEL-28,32,42,0.013503565529999949,32.0,20.0
sp30,0.04504343306786288,SK-MEL-28,32,12,0.015514369282499987,32.0,19.0
sp31,0.035094523445850324,SK-MEL-28,32,20,,,
sp32,0.07132929875084744,SK-MEL-28,32,5,0.332919129,32.0,8.0
sp33,0.022846169969696586,SK-MEL-28,32,35,0.17823472099999998,32.0,9.0
sp34,0.01897061568021334,SK-MEL-28,32,39,,,
sp35,0.032358288006093354,SK-MEL-28,32,26,0.0134932093833333,32.0,21.0
sp36,0.04484850593062145,SK-MEL-28,32,13,,,
sp37,0.047428723433368965,SK-MEL-28,32,11,1.0,32.0,2.0
sp38,0.06464098465288888,SK-MEL-28,32,7,0.10868885919999999,32.0,10.0
sp39,0.03446847536576921,SK-MEL-28,32,23,,,
sp40,0.06038466188065419,SK-MEL-28,32,8,,,
sp41,0.01568209578901677,SK-MEL-28,32,46,,,
sp42,0.059018648283448265,SK-MEL-28,32,9,0.06601049145,32.0,12.0
sp43,0.03823813838619468,SK-MEL-28,32,19,,,
sp44,0.016458221776307343,SK-MEL-28,32,44,0.008239517426666638,32.0,24.0
sp45,0.01616377039921709,SK-MEL-28,32,45,0.004526189417666633,32.0,26.0
sp46,0.04361480963651015,SK-MEL-28,32,14,1.0,32.0,1.0
sp47,0.03244428680472514,SK-MEL-28,32,25,0.08220195447124999,32.0,11.0
sp48,0.030603925333052617,SK-MEL-28,32,27,,,
sp1,0.030190207644607826,SK-MEL-5,33,25,,,
sp2,0.024271497280418608,SK-MEL-5,33,34,0.25760005697142496,33.0,8.0
sp3,0.03450999486482455,SK-MEL-5,33,24,0.029460154199999998,33.0,16.0
sp4,0.021243606960786088,SK-MEL-5,33,37,0.011081354607499976,33.0,24.0
sp5,0.14228485092318838,SK-MEL-5,33,1,0.356168347,33.0,5.0
sp6,0.03629178938271738,SK-MEL-5,33,19,0.022047193399999998,33.0,18.0
sp7,0.03521058297180591,SK-MEL-5,33,22,0.4386043124,33.0,3.0
sp8,0.01291129128185444,SK-MEL-5,33,47,,,
sp9,0.05297003043295081,SK-MEL-5,33,10,,,
sp10,0.03674610199862347,SK-MEL-5,33,18,,,
sp11,0.07394356147777775,SK-MEL-5,33,4,,,
sp12,0.03611824402330095,SK-MEL-5,33,20,0.11453234851499998,33.0,10.0
sp13,0.021694428682404895,SK-MEL-5,33,36,0.016887355763999988,33.0,21.0
sp14,0.09204228264381355,SK-MEL-5,33,3,,,
sp15,0.025059794832532022,SK-MEL-5,33,32,,,
sp16,0.028652137800758603,SK-MEL-5,33,28,1.0,33.0,1.0
sp17,0.019082519937744027,SK-MEL-5,33,40,0.007962872859249962,33.0,28.0
sp18,0.05967444934339621,SK-MEL-5,33,7,,,
sp19,0.020020695699008998,SK-MEL-5,33,38,,,
sp20,0.04077290250215101,SK-MEL-5,33,15,0.020844797630000002,33.0,19.0
sp21,0.012244954394301323,SK-MEL-5,33,48,0.008635680891666634,33.0,27.0
sp22,0.01726119571138647,SK-MEL-5,33,42,0.01057290397,33.0,25.0
sp23,0.03757363048023075,SK-MEL-5,33,17,0.02033044638,33.0,20.0
sp24,0.09686432455671397,SK-MEL-5,33,2,0.4032880284,33.0,4.0
sp25,0.02572533422917174,SK-MEL-5,33,31,,,
sp26,0.024485842578299295,SK-MEL-5,33,33,,,
sp27,0.029392283760789405,SK-MEL-5,33,26,,,
sp28,0.01761494268766929,SK-MEL-5,33,41,0.028638449563026976,33.0,17.0
sp29,0.016667749476723226,SK-MEL-5,33,44,0.11443937416679999,33.0,11.0
sp30,0.04434260438810483,SK-MEL-5,33,13,0.01640360211699999,33.0,22.0
sp31,0.03554983502625849,SK-MEL-5,33,21,,,
sp32,0.0709699958618644,SK-MEL-5,33,5,0.320255147,33.0,7.0
sp33,0.023944420661857046,SK-MEL-5,33,35,0.17230366299999994,33.0,9.0
sp34,0.016862013149639133,SK-MEL-5,33,43,,,
sp35,0.02853861331289925,SK-MEL-5,33,29,0.01252653025,33.0,23.0
sp36,0.04039259313884179,SK-MEL-5,33,16,0.08048588048000001,33.0,13.0
sp37,0.047737558158502655,SK-MEL-5,33,11,0.5171354148999999,33.0,2.0
sp38,0.06479906115355555,SK-MEL-5,33,6,0.1099922641,33.0,12.0
sp39,0.034991227428846146,SK-MEL-5,33,23,,,
sp40,0.0594834736184112,SK-MEL-5,33,9,,,
sp41,0.013415933970076144,SK-MEL-5,33,46,0.0075828249400258,33.0,29.0
sp42,0.05963107247931033,SK-MEL-5,33,8,0.0628937822,33.0,15.0
sp43,0.04477925258716813,SK-MEL-5,33,12,,,
sp44,0.019188240847073577,SK-MEL-5,33,39,0.0074863985692856854,33.0,30.0
sp45,0.016156968688301042,SK-MEL-5,33,45,0.005371367586666634,33.0,31.0
sp46,0.04195312427926064,SK-MEL-5,33,14,0.3494327332566667,33.0,6.0
sp47,0.027802624414775882,SK-MEL-5,33,30,0.07651810911011109,33.0,14.0
sp48,0.028675345172842093,SK-MEL-5,33,27,0.010166403519999999,33.0,26.0
sp1,0.024852749582558807,SK-OV-3,34,33,,,
sp2,0.02274626005993602,SK-OV-3,34,35,1.0,34.0,1.0
sp3,0.038113998825789454,SK-OV-3,34,19,0.02672167049999995,34.0,9.0
sp4,0.021416932153619728,SK-OV-3,34,36,0.007599547254999975,34.0,21.0
sp5,0.1442704862369565,SK-OV-3,34,1,0.32283904499999994,34.0,3.0
sp6,0.04369300242472825,SK-OV-3,34,13,0.018733490999999998,34.0,14.0
sp7,0.03559593941525778,SK-OV-3,34,21,,,
sp8,0.013776490757361285,SK-OV-3,34,47,,,
sp9,0.0641766600503166,SK-OV-3,34,7,,,
sp10,0.0385227270251012,SK-OV-3,34,17,,,
sp11,0.06977812446296294,SK-OV-3,34,5,,,
sp12,0.03438721878388348,SK-OV-3,34,23,,,
sp13,0.01857476196819118,SK-OV-3,34,40,0.02060824515,34.0,12.0
sp14,0.09316038958381355,SK-OV-3,34,3,,,
sp15,0.028630990530233484,SK-OV-3,34,26,0.007714034430052,34.0,20.0
sp16,0.027979220503310327,SK-OV-3,34,29,,,
sp17,0.015679487232576433,SK-OV-3,34,46,0.00711303002,34.0,22.0
sp18,0.050494463893396214,SK-OV-3,34,10,,,
sp19,0.03427709271409909,SK-OV-3,34,24,,,
sp20,0.042470329117673455,SK-OV-3,34,15,,,
